SysNo,ReceiptType,ReceiptNo,AcctNo,BillNo,PymtDate,PymtMethod,Cash,CheckAmt,CheckNo,BankID,Branch,ReceiptStatus,Teller,BankSource
218270,4,1577848,311200810,10271893,4/2/2019,0,616.55,0,               ,,               ,1,WIN,0
218269,4,1577847,511204801,10273374,4/2/2019,0,210,0,               ,,               ,1,WIN,0
218268,4,1577846,111200870,10270972,4/2/2019,0,1026.32,0,               ,,               ,1,WIN,0
218267,4,1577845,211202070,10271347,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218266,4,1577844,211207610,10271524,4/2/2019,0,492.94,0,               ,,               ,1,WIN,0
218265,4,1577843,111201920,10271011,4/2/2019,0,1126.82,0,               ,,               ,1,WIN,0
218264,4,1577842,111200230,10270905,4/2/2019,0,292.83,0,               ,,               ,1,WIN,0
218263,4,1577841,314205626,10271904,4/2/2019,0,523.83,0,               ,,               ,1,WIN,0
218262,4,1577840,511205640,10271177,4/2/2019,0,462,0,               ,,               ,1,WIN,0
218261,4,1577839,111201030,10270993,4/2/2019,0,462,0,               ,,               ,1,WIN,0
218260,4,1577838,611202577,10272423,4/2/2019,0,462,0,               ,,               ,1,WIN,0
218259,4,1577837,311204640,10272203,4/2/2019,0,740.11,0,               ,,               ,1,WIN,0
218258,4,1577836,111202880,10271057,4/2/2019,0,1180,0,               ,,               ,1,WIN,0
218257,4,1577835,311201290,10271905,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218256,4,1577834,114205040,10271137,4/2/2019,0,323.72,0,               ,,               ,1,WIN,0
218255,4,1577833,411205980,10272529,4/2/2019,0,462,0,               ,,               ,1,WIN,0
218254,4,1577832,411204633,10259355,4/2/2019,0,4500,0,               ,,               ,1,WIN,0
218253,4,1577831,211204160,10271584,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218252,4,1577830,211207731,10272958,4/2/2019,0,771,0,               ,,               ,1,WIN,0
218251,4,1577829,411206718,10272589,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218250,4,1577828,411200780,10272499,4/2/2019,0,616.5,0,               ,,               ,1,WIN,0
218249,4,1577827,611202583,10273696,4/2/2019,0,578.99,0,               ,,               ,1,WIN,0
218248,4,1577826,511205350,10272833,4/2/2019,0,1617.78,0,               ,,               ,1,WIN,0
218247,4,1577825,314205617,10272173,4/2/2019,0,462,0,               ,,               ,1,WIN,0
218246,4,1577824,511205937,10273234,4/2/2019,0,462,0,               ,,               ,1,WIN,0
218245,4,1577823,211207812,10271555,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218244,4,1577822,414201394,10272326,4/2/2019,0,924.65,0,               ,,               ,1,WIN,0
218243,4,1577821,511205470,10273233,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218242,4,1577820,211205600,10271683,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218241,4,1577819,411206599,10272424,4/2/2019,0,801.94,0,               ,,               ,1,WIN,0
218240,4,1577818,211206170,10271725,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218239,4,1577817,411202610,10272405,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218238,4,1577816,111200860,10270980,4/2/2019,0,354.61,0,               ,,               ,1,WIN,0
218237,4,1577815,411206557,10272590,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218236,4,1577814,511205777,10272875,4/2/2019,0,462,0,               ,,               ,1,WIN,0
218235,4,1577813,211207783,10271480,4/2/2019,0,1000,0,               ,,               ,1,WIN,0
218234,4,1577812,411202490,10272514,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218233,4,1577811,411206611,10272673,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218232,4,1577810,511205664,10272513,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218231,4,1577809,411202990,10272433,4/2/2019,0,231,0,               ,,               ,1,WIN,0
218230,4,1577808,411202790,10272418,4/2/2019,0,987.33,0,               ,,               ,1,WIN,0
218229,4,1575616,711100401,10273705,4/2/2019,0,231,0,               ,,               ,1,MENCHIE,0
218228,4,1575615,711100271,10273943,4/2/2019,0,231,0,               ,,               ,1,MENCHIE,0
218227,4,1575614,711100224,10273820,4/2/2019,0,223,0,               ,,               ,1,MENCHIE,0
218226,4,1575613,811100021,10274150,4/2/2019,0,350,0,               ,,               ,1,MENCHIE,0
218225,4,1575612,811100088,10274134,4/2/2019,0,231,0,               ,,               ,1,MENCHIE,0
218224,4,1575611,711100210,10273764,4/2/2019,0,509.11,0,               ,,               ,1,MENCHIE,0
218223,4,1575610,711100370,10273890,4/2/2019,0,231,0,               ,,               ,1,MENCHIE,0
218222,4,1575609,711100183,10274077,4/2/2019,0,270,0,               ,,               ,1,MENCHIE,0
218221,4,1575608,811100036,10274172,4/2/2019,0,231,0,               ,,               ,1,MENCHIE,0
218220,4,1575607,811100106,10274211,4/2/2019,0,231,0,               ,,               ,1,MENCHIE,0
218219,4,1575606,711100068,10273833,4/2/2019,0,350,0,               ,,               ,1,MENCHIE,0
218218,4,1575605,711100432,10273870,4/2/2019,0,462,0,               ,,               ,1,MENCHIE,0
218217,4,1575604,711100015,10273741,4/2/2019,0,441,0,               ,,               ,1,MENCHIE,0
218216,4,1575603,711100311,10274103,4/2/2019,0,441,0,               ,,               ,1,MENCHIE,0
218215,4,1575602,711100187,10274083,4/2/2019,0,231,0,               ,,               ,1,MENCHIE,0
218214,4,1575601,811100005,10274131,4/2/2019,0,346.5,0,               ,,               ,1,MENCHIE,0
218213,4,1577807,211204564,10271514,4/2/2019,0,987.33,0,               ,,               ,1,WIN,0
218212,4,1577806,411204020,10272728,4/2/2019,0,771,0,               ,,               ,1,WIN,0
218211,4,1575600,811100027,10274157,4/2/2019,0,219.45,0,               ,,               ,1,MENCHIE,0
218210,4,1575599,711100153,10274032,4/2/2019,0,800.72,0,               ,,,1,MENCHIE,0
218209,4,1577805,211203540,10271493,4/1/2019,0,385.5,0,               ,,               ,1,WIN,0
218208,4,1577804,611201100,10273430,4/1/2019,0,354.61,0,               ,,               ,1,WIN,0
218207,4,1577803,511205825,10273093,4/1/2019,0,462,0,               ,,               ,1,WIN,0
218206,4,1577802,411203971,10272549,4/1/2019,0,400,0,               ,,               ,1,WIN,0
218205,4,1577801,511201391,10272904,4/1/2019,0,416.39,0,               ,,               ,1,WIN,0
218204,4,1577800,611202582,10273692,4/1/2019,0,585.61,0,               ,,               ,1,WIN,0
218203,4,1577799,511205631,10273169,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218202,4,1577798,411204900,10272743,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218201,4,1577797,211200250,10271245,4/1/2019,0,250,0,               ,,               ,1,WIN,0
218200,4,1577796,511205661,10273239,4/1/2019,0,616.55,0,               ,,               ,1,WIN,0
218199,4,1577795,211201070,10271290,4/1/2019,0,616.55,0,               ,,               ,1,WIN,0
218198,4,1577794,411206613,10273080,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218197,4,1577793,314205640,10271925,4/1/2019,0,728.59,0,               ,,               ,1,WIN,0
218196,4,1577792,611202200,10273663,4/1/2019,0,385.5,0,               ,,               ,1,WIN,0
218195,4,1577791,211201572,10271530,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218194,4,1577790,111200930,10270975,4/1/2019,0,480,0,               ,,               ,1,WIN,0
218193,4,1577789,411206634,10273053,4/1/2019,0,292.83,0,               ,,               ,1,WIN,0
218192,4,1577788,211207380,10271540,4/1/2019,0,232,0,               ,,               ,1,WIN,0
218191,4,1577787,611202545,10273556,4/1/2019,0,801.94,0,               ,,               ,1,WIN,0
218190,4,1577786,111207715,10271085,4/1/2019,0,509.11,0,               ,,               ,1,WIN,0
218189,4,1577785,611202622,10273520,4/1/2019,0,698.2,0,               ,,               ,1,WIN,0
218188,4,1577784,111206220,10271184,4/1/2019,0,416.39,0,               ,,               ,1,WIN,0
218187,4,1577783,511205290,10273323,4/1/2019,0,219.45,0,               ,,               ,1,WIN,0
218186,4,1577782,411204041,10272733,4/1/2019,0,1119.25,0,               ,,               ,1,WIN,0
218185,4,1577781,411206553,10272591,4/1/2019,0,292.83,0,               ,,               ,1,WIN,0
218184,4,1577780,311202860,10272009,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218183,4,1577779,211207878,10271453,4/1/2019,0,462,0,               ,,               ,1,WIN,0
218182,4,1577778,211206570,10271763,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218181,4,1577777,411204730,10272726,4/1/2019,0,478.22,0,               ,,               ,1,WIN,0
218180,4,1577776,211205310,10271659,4/1/2019,0,219.45,0,               ,,               ,1,WIN,0
218179,4,1577775,211207722,10271520,4/1/2019,0,740.11,0,               ,,               ,1,WIN,0
218178,4,1577774,211203790,10271452,4/1/2019,0,647.44,0,               ,,               ,1,WIN,0
218177,4,1577773,611202340,10273625,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218176,4,1577772,511205724,10273055,4/1/2019,0,1000,0,               ,,               ,1,WIN,0
218175,4,1577771,211207884,10271506,4/1/2019,0,416.39,0,               ,,               ,1,WIN,0
218174,4,1577770,511205789,10273203,4/1/2019,0,261.94,0,               ,,               ,1,WIN,0
218173,4,1577769,411206690,10272686,4/1/2019,0,462,0,               ,,               ,1,WIN,0
218172,4,1577768,111205340,10271146,4/1/2019,0,987.33,0,               ,,               ,1,WIN,0
218171,4,1577767,511205823,10273172,4/1/2019,0,1943.4,0,               ,,               ,1,WIN,0
218170,4,1577766,411206586,10272635,4/1/2019,0,709.22,0,               ,,               ,1,WIN,0
218169,4,1577765,511205878,10272896,4/1/2019,0,354.61,0,               ,,               ,1,WIN,0
218168,4,1577764,411204960,10272746,4/1/2019,0,1262.67,0,               ,,               ,1,WIN,0
218167,4,1577763,611202560,10273405,4/1/2019,0,500,0,               ,,               ,1,WIN,0
218166,4,1577762,511205653,10273404,4/1/2019,0,1000,0,               ,,               ,1,WIN,0
218165,4,1577761,411200393,10272560,4/1/2019,0,462,0,               ,,               ,1,WIN,0
218164,4,1577760,411200370,10272271,4/1/2019,0,292.83,0,               ,,               ,1,WIN,0
218163,4,1577759,511205633,10272829,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218162,4,1577758,111205230,10271138,4/1/2019,0,851.87,0,               ,,               ,1,WIN,0
218161,4,1577757,511205618,10272861,4/1/2019,0,462,0,               ,,               ,1,WIN,0
218160,4,1577756,211205780,10271690,4/1/2019,0,323.72,0,               ,,               ,1,WIN,0
218159,4,1577755,211204130,10271485,4/1/2019,0,500,0,               ,,               ,1,WIN,0
218158,4,1577754,211200024,10271316,4/1/2019,0,462,0,               ,,               ,1,WIN,0
218157,4,1577753,411201230,10272323,4/1/2019,0,540,0,               ,,               ,1,WIN,0
218156,4,1577752,411206500,10259245,4/1/2019,0,220,0,               ,,               ,1,WIN,0
218155,4,1577751,411206330,10272592,4/1/2019,0,447.33,0,               ,,               ,1,WIN,0
218154,4,1577750,411202741,10272413,4/1/2019,0,416.39,0,               ,,               ,1,WIN,0
218153,4,1577749,511205717,10273259,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218152,4,1577748,311203420,10272068,4/1/2019,0,200,0,               ,,               ,1,WIN,0
218151,4,1577747,311203420,10272068,4/1/2019,0,500,0,               ,,               ,1,WIN,0
218150,4,1577746,211202640,10271379,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218149,4,1577745,511205787,10273025,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218148,4,1577744,411200712,10272285,4/1/2019,0,292.83,0,               ,,               ,1,WIN,0
218147,4,1577743,211207020,10272112,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218146,4,1577742,214202690,10271382,4/1/2019,0,447.33,0,               ,,               ,1,WIN,0
218145,4,1577741,211203680,10271448,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218144,4,1577740,611202555,10273604,4/1/2019,0,462,0,               ,,               ,1,WIN,0
218143,4,1577739,411200350,10272267,4/1/2019,0,231,0,               ,,               ,1,WIN,0
218142,4,1577738,611201370,10273545,4/1/2019,0,709.22,0,               ,,               ,1,WIN,0
218141,4,1577737,511205795,10273024,4/1/2019,0,554.72,0,               ,,               ,1,WIN,0
218140,4,1577736,211202540,10271374,3/29/2019,0,1026.32,0,               ,,               ,1,WIN,0
218139,4,1577735,211203050,10271410,3/29/2019,0,292.83,0,               ,,               ,1,WIN,0
218138,4,1577734,511204670,10273361,3/29/2019,0,205.8,0,               ,,               ,1,WIN,0
218137,4,1577733,411206705,10272349,3/29/2019,0,219.45,0,               ,,               ,1,WIN,0
218136,4,1577732,411202580,10272403,3/29/2019,0,617.98,0,               ,,               ,1,WIN,0
218135,4,1577731,611202550,10273467,3/29/2019,0,960.5,0,               ,,               ,1,WIN,0
218134,4,1577730,411205410,10272776,3/29/2019,0,261.94,0,               ,,               ,1,WIN,0
218133,4,1577729,311201240,10271908,3/29/2019,0,913,0,               ,,               ,1,WIN,0
218132,4,1577728,411206587,10272330,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218131,4,1577727,411206717,10272518,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218130,4,1577726,511204440,10273339,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218129,4,1577725,311204730,10272205,3/29/2019,0,438.9,0,               ,,               ,1,WIN,0
218128,4,1577724,211207778,10271765,3/29/2019,0,354.61,0,               ,,               ,1,WIN,0
218127,4,1577723,511205917,10273041,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218126,4,1577722,211201130,10271295,3/29/2019,0,462,0,               ,,               ,1,WIN,0
218125,4,1577721,611201560,10273443,3/29/2019,0,523.83,0,               ,,               ,1,WIN,0
218124,4,1577720,611201420,10273590,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218123,4,1577719,511205851,10273381,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218122,4,1577718,511205786,10272989,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218121,4,1577717,411206380,10272704,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218120,4,1577716,411205220,10272763,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218119,4,1577715,311200440,10271865,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218118,4,1577714,411206695,10272688,3/29/2019,0,1352.93,0,               ,,               ,1,WIN,0
218117,4,1577713,511205010,10273364,3/29/2019,0,400,0,               ,,               ,1,WIN,0
218116,4,1577712,111202220,10271025,3/29/2019,0,323.72,0,               ,,               ,1,WIN,0
218115,4,1577711,111207732,10271079,3/29/2019,0,404.25,0,               ,,               ,1,WIN,0
218114,4,1577710,211207741,10239094,3/29/2019,0,660,0,               ,,               ,1,WIN,0
218113,4,1577709,511201882,10259830,3/29/2019,0,250,0,               ,,               ,1,WIN,0
218112,4,1577708,411202801,10272420,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218111,4,1577707,511205782,10273180,3/29/2019,0,400,0,               ,,               ,1,WIN,0
218110,4,1577706,411202360,10272381,3/29/2019,0,354.61,0,               ,,               ,1,WIN,0
218109,4,1577705,314205705,10272183,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218108,4,1577704,211207797,10271791,3/29/2019,0,462,0,               ,,               ,1,WIN,0
218107,4,1577703,611202503,10273429,3/29/2019,0,658.35,0,               ,,               ,1,WIN,0
218106,4,1577702,511203060,10273235,3/29/2019,0,462,0,               ,,               ,1,WIN,0
218105,4,1577701,511205911,10273289,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218104,4,1577700,211204190,10271477,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218103,4,1577699,511205909,10272982,3/29/2019,0,261.94,0,               ,,               ,1,WIN,0
218102,4,1577698,411204622,10272699,3/29/2019,0,462,0,               ,,               ,1,WIN,0
218101,4,1577697,411206649,10265899,3/29/2019,0,1832.35,0,               ,,               ,1,WIN,0
218100,4,1577696,311200670,10271878,3/29/2019,0,278.18,0,               ,,               ,1,WIN,0
218099,4,1577695,411203230,10272986,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218098,4,1577694,211201960,10271337,3/29/2019,0,366.23,0,               ,,               ,1,WIN,0
218097,4,1577693,411206647,10272567,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218096,4,1577692,411203980,10272568,3/29/2019,0,462,0,               ,,               ,1,WIN,0
218095,4,1577691,611201680,10273616,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218094,4,1577690,411204624,10272647,3/29/2019,0,462,0,               ,,               ,1,WIN,0
218093,4,1577689,411203280,10272456,3/29/2019,0,734.95,0,               ,,               ,1,WIN,0
218092,4,1577688,611202485,10273541,3/29/2019,0,416.39,0,               ,,               ,1,WIN,0
218091,4,1577687,314205652,10272195,3/29/2019,0,801.94,0,               ,,               ,1,WIN,0
218090,4,1577686,111200640,10270944,3/29/2019,1,0,550.54,1154486,6,Bislig City    ,1,WIN,0
218089,4,1577685,314205653,10272677,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218088,4,1577684,411206450,10272620,3/29/2019,0,863.72,0,               ,,               ,1,WIN,0
218087,4,1577683,211207883,10271642,3/29/2019,0,231,0,               ,,               ,1,WIN,0
218086,4,1577682,411206561,10272634,3/29/2019,0,492.94,0,               ,,               ,1,WIN,0
218085,4,1577681,611201390,10273572,3/28/2019,0,323.72,0,               ,,               ,1,WIN,0
218084,5,1577680,511205756,10273279,3/28/2019,0,1500,0,               ,,               ,1,WIN,0
218083,4,1577680,511205756,10273279,3/28/2019,0,2000,0,               ,,               ,2,WIN,0
218082,4,1577679,611202300,10273401,3/28/2019,0,617.98,0,               ,,               ,1,WIN,0
218081,4,1577678,611202658,10273417,3/28/2019,0,1060.15,0,               ,,               ,1,WIN,0
218080,4,1577677,211203260,10271414,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218079,4,1577676,211207904,10271466,3/28/2019,0,462,0,               ,,               ,1,WIN,0
218078,4,1577675,511205949,10273043,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218077,4,1577674,511205846,10273007,3/28/2019,0,693,0,               ,,               ,1,WIN,0
218076,4,1577673,611202529,10273600,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218075,4,1577672,411202000,10272196,3/28/2019,0,800,0,               ,,               ,1,WIN,0
218074,4,1577671,411206624,10272244,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218073,4,1577670,411203720,10272540,3/28/2019,0,540,0,               ,,               ,1,WIN,0
218072,4,1577669,211207721,10271678,3/28/2019,0,354.61,0,               ,,               ,1,WIN,0
218071,4,1577668,611202667,10273611,3/28/2019,0,447.33,0,               ,,               ,1,WIN,0
218070,4,1577667,411206682,10272484,3/28/2019,0,600,0,               ,,               ,1,WIN,0
218069,4,1577666,511205746,10272977,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218068,4,1577665,411206070,10272632,3/28/2019,0,617.98,0,               ,,               ,1,WIN,0
218067,4,1577664,111207712,10271124,3/28/2019,0,728.59,0,               ,,               ,1,WIN,0
218066,4,1577663,611202618,10273686,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218065,4,1577662,611202543,10273474,3/28/2019,0,468.29,0,               ,,               ,1,WIN,0
218064,4,1577661,211200310,10271252,3/28/2019,0,400,0,               ,,               ,1,WIN,0
218063,4,1577660,511205881,10272841,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218062,4,1577659,511201430,10272935,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218061,4,1577658,511205904,10272936,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218060,4,1577657,511205792,10273272,3/28/2019,0,1353.71,0,               ,,               ,1,WIN,0
218059,4,1577656,511205812,10272848,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218058,4,1577655,411203880,10272458,3/28/2019,0,307.56,0,               ,,               ,1,WIN,0
218057,4,1577654,411202390,10272387,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218056,4,1577653,611201240,10273608,3/28/2019,0,585.66,0,               ,,               ,1,WIN,0
218055,4,1577652,511205930,10272949,3/28/2019,0,492.94,0,               ,,               ,1,WIN,0
218054,4,1577651,511204950,10273344,3/28/2019,0,385.5,0,               ,,               ,1,WIN,0
218053,4,1577650,211207924,10271338,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218052,4,1577649,411205920,10272510,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218051,4,1577648,511204090,10273332,3/28/2019,0,231,0,               ,,               ,1,WIN,0
218050,4,1577647,411206714,10272341,3/27/2019,0,578.99,0,               ,,               ,1,WIN,0
218049,4,1577646,411206603,10272375,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218048,4,1577645,511202570,10273181,3/27/2019,0,261.94,0,               ,,               ,1,WIN,0
218047,4,1577644,211205130,10273202,3/27/2019,0,500,0,               ,,               ,1,WIN,0
218046,4,1577643,611201140,10273528,3/27/2019,0,210,0,               ,,               ,1,WIN,0
218045,4,1577642,311203800,10272487,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218044,4,1577641,311203860,10272153,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218043,4,1577640,411202550,10273015,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218042,4,1577639,211200130,10271234,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218041,4,1577638,314205646,10271900,3/27/2019,0,309.22,0,               ,,               ,1,WIN,0
218040,4,1577637,211207670,10273219,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218039,4,1577636,111200270,10270908,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218038,4,1577635,611202491,10273640,3/27/2019,0,261.94,0,               ,,               ,1,WIN,0
218037,4,1577634,311201390,10271915,3/27/2019,0,500,0,               ,,               ,1,WIN,0
218036,4,1577633,211206240,10271714,3/27/2019,0,447.33,0,               ,,               ,1,WIN,0
218035,4,1577632,111202560,10271042,3/27/2019,0,323.72,0,               ,,               ,1,WIN,0
218034,4,1577631,611202558,10273573,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218033,4,1577630,411204961,10272745,3/27/2019,0,616.55,0,               ,,               ,1,WIN,0
218032,4,1577629,411204130,10272594,3/27/2019,0,1119.25,0,               ,,               ,1,WIN,0
218031,4,1577628,511205871,10272991,3/27/2019,0,385.5,0,               ,,               ,1,WIN,0
218030,4,1577627,411204871,10272736,3/27/2019,0,869.37,0,               ,,               ,1,WIN,0
218029,4,1577626,611202609,10273446,3/27/2019,0,261.94,0,               ,,               ,1,WIN,0
218028,4,1577625,411204011,10272717,3/27/2019,0,307.56,0,               ,,               ,1,WIN,0
218027,4,1577624,511203540,10273260,3/27/2019,0,323.72,0,               ,,               ,1,WIN,0
218026,4,1577623,411204630,10272640,3/27/2019,0,492.94,0,               ,,               ,1,WIN,0
218025,4,1577622,411209321,10272762,3/27/2019,0,656.97,0,               ,,               ,1,WIN,0
218024,4,1577621,411205350,10272757,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218023,4,1577620,511202560,10273166,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218022,4,1577619,311202900,10272019,3/27/2019,0,1003.48,0,               ,,               ,1,WIN,0
218021,4,1577618,511205866,10273328,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218020,4,1577617,411206420,10272636,3/27/2019,0,500,0,               ,,               ,1,WIN,0
218019,4,1577616,411205654,10273236,3/27/2019,0,261.94,0,               ,,               ,1,WIN,0
218018,4,1577615,511201680,10272957,3/27/2019,0,1000,0,               ,,               ,1,WIN,0
218017,4,1577614,411202624,10273051,3/27/2019,0,416.39,0,               ,,               ,1,WIN,0
218016,4,1577613,314205629,10272227,3/27/2019,0,540,0,               ,,               ,1,WIN,0
218015,5,1577612,111203750,10272993,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218014,4,1577612,411205654,10273236,3/27/2019,0,261.94,0,               ,,               ,2,WIN,0
218013,4,1577611,411203320,10272454,3/27/2019,0,740.11,0,               ,,               ,1,WIN,0
218012,4,1577610,211206480,10271727,3/27/2019,0,800,0,               ,,               ,1,WIN,0
218011,4,1577609,411203963,10272547,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218010,4,1577608,611202602,10273624,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218009,4,1577607,611202664,10273689,3/27/2019,0,447.33,0,               ,,               ,1,WIN,0
218008,4,1577606,611202588,10273688,3/27/2019,0,323.72,0,               ,,               ,1,WIN,0
218007,4,1577605,411205510,10272311,3/27/2019,0,231,0,               ,,               ,1,WIN,0
218006,4,1577604,611202559,10273578,3/27/2019,0,233.36,0,               ,,               ,1,WIN,0
218005,4,1577603,511205938,10272843,3/27/2019,0,385.5,0,               ,,               ,1,WIN,0
218004,4,1577602,611202486,10273658,3/27/2019,0,292.83,0,               ,,               ,1,WIN,0
218003,4,1577601,311203950,10272100,3/26/2019,0,462,0,               ,,               ,1,WIN,0
218002,4,1577600,314205625,10272094,3/26/2019,0,354.61,0,               ,,               ,1,WIN,0
218001,4,1577599,611201270,10273664,3/26/2019,0,231,0,               ,,               ,1,WIN,0
218000,4,1577598,311203430,10272070,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217999,4,1577597,314205704,10272069,3/26/2019,0,1752.37,0,               ,,               ,1,WIN,0
217998,4,1577596,211203750,10271601,3/26/2019,0,462,0,               ,,               ,1,WIN,0
217997,4,1577595,611201680,10273616,3/26/2019,0,292.83,0,               ,,               ,1,WIN,0
217996,4,1577594,111203160,10271214,3/26/2019,0,8078.82,0,               ,,               ,1,WIN,0
217995,4,1577593,314205450,10272145,3/26/2019,0,500,0,               ,,               ,1,WIN,0
217994,4,1577592,611202633,10273645,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217993,4,1577591,511205638,10272987,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217992,4,1577590,511205861,10273390,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217991,4,1577589,211206400,10271734,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217990,4,1577588,511202961,10273204,3/26/2019,0,647.44,0,               ,,               ,1,WIN,0
217989,4,1577587,411200332,10272948,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217988,4,1577586,111204720,10271119,3/26/2019,0,578.99,0,               ,,               ,1,WIN,0
217987,4,1577585,411206593,10272319,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217986,4,1577584,511202630,10273175,3/26/2019,0,709.22,0,               ,,               ,1,WIN,0
217985,4,1577583,411206567,10272371,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217984,4,1577582,211200060,10271230,3/26/2019,0,354.61,0,               ,,               ,1,WIN,0
217983,4,1577581,311200350,10271856,3/26/2019,0,1160.38,0,               ,,               ,1,WIN,0
217982,4,1577580,211206260,10271721,3/26/2019,0,709.22,0,               ,,               ,1,WIN,0
217981,4,1577579,511205838,10273120,3/26/2019,0,231,0,               ,,               ,1,WIN,0
217980,4,1577578,211203650,10271442,3/26/2019,0,385.5,0,               ,,               ,1,WIN,0
217979,4,1577577,211204461,10271505,3/26/2019,0,771.05,0,               ,,               ,1,WIN,0
217978,4,1577576,211207150,10271578,3/26/2019,0,222,0,               ,,               ,1,WIN,0
217977,4,1577575,126203330,10271074,3/26/2019,0,404.25,0,               ,,               ,1,WIN,0
217976,4,1577574,611201390,10273572,3/26/2019,0,323.72,0,               ,,               ,1,WIN,0
217975,4,1577573,411206642,10272739,3/26/2019,0,599.55,0,               ,,               ,1,WIN,0
217974,4,1577572,311200150,10271844,3/26/2019,0,1159.25,0,               ,,               ,1,WIN,0
217973,4,1577571,211200600,10271268,3/26/2019,0,346.5,0,               ,,               ,1,WIN,0
217972,4,1575598,711100239,10273871,3/26/2019,0,210,0,               ,,               ,1,MENCHIE,0
217971,4,1575597,711100320,10273819,3/26/2019,0,500,0,               ,,               ,1,MENCHIE,0
217970,4,1575596,711100268,10273937,3/26/2019,0,441,0,               ,,               ,1,MENCHIE,0
