Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
411200720,1100948,12-4-2018,1-4-2019,876,899,23
411200721,206022,12-4-2018,1-4-2019,1754,1771,17
411200730,60506071,12-4-2018,1-4-2019,1551,1566,15
411200740,60408265,12-4-2018,1-4-2019,2577,2598,21
411200750,60508099,12-4-2018,1-4-2019,1700,1709,9
411200760,60101147,12-4-2018,1-4-2019,1899,1918,19
411200761,1010702068,12-4-2018,1-4-2019,1317,1331,14
411200762,411200762,12-4-2018,1-4-2019,1262,1272,10
411200770,33105006,12-4-2018,1-4-2019,1668,1675,7
411200771,909453,12-4-2018,1-4-2019,2371,2376,5
411200772,49070,12-4-2018,1-4-2019,738,751,13
411200780,61,12-4-2018,1-4-2019,881,898,17
411200784,410823,12-4-2018,1-4-2019,3238,3266,28
411200790,1102055,12-4-2018,1-4-2019,2588,2597,9
411200801,60406182,12-4-2018,1-4-2019,1222,1229,7
411200820,6084294,12-4-2018,1-4-2019,2686,2703,17
411200840,40307143,12-4-2018,1-4-2019,2202,2223,21
411200940,80803754,12-4-2018,1-4-2019,1080,1095,15
411200970,40601149,12-4-2018,1-4-2019,2064,2097,33
411200980,60208216,12-4-2018,1-4-2019,1397,1414,17
411201000,4079134,12-4-2018,1-4-2019,2631,2652,21
411201010,70300219,12-4-2018,1-4-2019,1947,1960,13
411201090,60203012,12-4-2018,1-4-2019,2870,2891,21
411201100,140912220,12-4-2018,1-4-2019,333,340,7
411201110,70903113,12-4-2018,1-4-2019,1753,1765,12
411201210,6085298,12-4-2018,1-4-2019,1657,1665,8
411201220,301083,12-4-2018,1-4-2019,108,120,12
411201230,9661361,12-4-2018,1-4-2019,3580,3599,19
411201240,601857,12-4-2018,1-4-2019,1170,1184,14
411201360,81708149,12-4-2018,1-4-2019,2701,2723,22
411201390,101108072,12-4-2018,1-4-2019,825,864,39
411201450,81608035,12-4-2018,1-4-2019,2164,2177,13
411201520,1948,12-4-2018,1-4-2019,375,378,3
411201530,98124608,12-4-2018,1-4-2019,5829,5874,45
411201590,65,12-4-2018,1-4-2019,1062,1079,17
411201610,1906,12-4-2018,1-4-2019,973,982,9
411201630,0,12-4-2018,1-4-2019,965,979,14
411201670,2114,12-4-2018,1-4-2019,1943,1969,26
411201690,20931523,12-4-2018,1-4-2019,2131,2145,14
411201700,40701512,12-4-2018,1-4-2019,2450,2452,2
411201730,9664040,12-4-2018,1-4-2019,7347,7446,99
411201740,2121,12-4-2018,1-4-2019,2796,2808,12
411201750,40301075,12-4-2018,1-4-2019,4117,4134,17
411201800,70301423,12-4-2018,1-4-2019,2970,3002,32
411201900,204,12-4-2018,1-4-2019,925,938,13
411201910,3300812,12-4-2018,1-4-2019,3208,3233,25
411201950,112704844,12-4-2018,1-4-2019,2596,2611,15
411201970,60208258,12-4-2018,1-4-2019,3776,3805,29
411202000,041-01-200,12-3-2018,1-3-2019,943,971,28
411202020,101020819,12-4-2018,1-4-2019,1448,1459,11
411202034,9664220,12-4-2018,1-4-2019,2231,2244,13
411202080,187,12-4-2018,1-4-2019,1051,1073,22
411202090,135,12-4-2018,1-4-2019,676,681,5
411202100,160133799,12-4-2018,1-4-2019,675,677,2
411202110,80801918,12-4-2018,1-4-2019,2025,2036,11
411202120,70300298,12-4-2018,1-4-2019,3279,3317,38
411202130,990914022,12-4-2018,1-4-2019,2318,2327,9
411202140,11111283,12-4-2018,1-4-2019,2897,2914,17
411202170,101020964,12-4-2018,1-4-2019,1912,1924,12
411202210,1107021,12-4-2018,1-4-2019,2294,2301,7
411202250,2129,12-4-2018,1-4-2019,929,939,10
411202260,60103053,12-4-2018,1-4-2019,1837,1845,8
411202290,17nb044222,12-4-2018,1-4-2019,132,144,12
411202330,100540666,12-4-2018,1-4-2019,204,224,20
411202350,2069,12-4-2018,1-4-2019,294,294,0
411202360,92007594,12-4-2018,1-4-2019,1436,1449,13
411202370,10217180,12-4-2018,1-4-2019,1686,1699,13
411202380,11020082,12-4-2018,1-4-2019,2000,2029,29
411202390,1103060,12-4-2018,1-4-2019,2788,2800,12
411202430,1473,12-4-2018,1-4-2019,1245,1265,20
411202450,60408175,12-4-2018,1-4-2019,1296,1309,13
411202480,1105085,12-4-2018,1-4-2019,1875,1888,13
411202481,70301175,12-4-2018,1-4-2019,1042,1045,3
411202490,100418551,12-4-2018,1-4-2019,1024,1035,11
411202500,812151,12-5-2018,1-5-2019,2290,2296,6
411202530,150913154,12-4-2018,1-4-2019,668,693,25
411202550,1345,12-5-2018,1-5-2019,1040,1054,14
411202560,1371,12-4-2018,1-4-2019,1657,1681,24
411202580,400366,12-4-2018,1-4-2019,1000,1024,24
411202610,10904057,12-4-2018,1-4-2019,2111,2125,14
411202620,140106378,12-4-2018,1-4-2019,520,532,12
411202624,981102895,12-5-2018,1-5-2019,3017,3039,22
411202630,1101930,12-4-2018,1-4-2019,1173,1180,7
411202660,92051129,12-4-2018,1-4-2019,1262,1276,14
411202690,150903936,12-4-2018,1-4-2019,552,573,21
411202700,4702334,12-4-2018,1-4-2019,1895,1915,20
411202710,8037983,12-4-2018,1-4-2019,1492,1515,23
411202720,52903102,12-4-2018,1-4-2019,1292,1305,13
411202730,990916678,12-4-2018,1-4-2019,2056,2067,11
411202741,70902937,12-4-2018,1-4-2019,1364,1378,14
411202751,400427,12-4-2018,1-4-2019,722,738,16
411202780,40605035,12-5-2018,1-5-2019,1322,1331,9
411202790,9664361,12-4-2018,1-4-2019,3009,3029,20
411202801,70903619,12-4-2018,1-4-2019,1124,1135,11
411202810,17nb044221,12-4-2018,1-4-2019,93,103,10
411202830,1170382096,12-4-2018,1-4-2019,119,138,19
411202870,60103092,12-4-2018,1-4-2019,1307,1322,15
411202880,1101788,12-4-2018,1-4-2019,996,1010,14
411202920,1208012,12-4-2018,1-4-2019,1716,1727,11
411202970,99093360,12-4-2018,1-4-2019,1881,1892,11
411202990,150903934,12-4-2018,1-4-2019,216,225,9
411203010,908007,12-4-2018,1-4-2019,2112,2124,12
411203030,31105937,12-4-2018,1-4-2019,738,752,14
411203050,20300244,12-4-2018,1-4-2019,1115,1124,9
411203070,1103009,12-4-2018,1-4-2019,2045,2060,15
411203080,1000228,12-5-2018,1-5-2019,756,767,11
411203090,70302061,12-4-2018,1-4-2019,1990,2005,15
411203120,100116551,12-4-2018,1-4-2019,1741,1752,11
411203130,703011816,12-1-2018,1-1-2019,1056,1068,12
411203150,9663620,12-4-2018,1-4-2019,3421,3440,19
411203160,10150321,12-4-2018,1-4-2019,1526,1534,8
411203170,1433,12-4-2018,1-4-2019,493,497,4
411203180,14852,12-4-2018,1-4-2019,438,450,12
411203200,80602337,12-4-2018,1-4-2019,1872,1882,10
411203210,990613455,12-4-2018,1-4-2019,759,771,12
411203220,81603111,12-4-2018,1-4-2019,1550,1556,6
411203230,17NB045292,12-5-2018,1-5-2019,187,197,10
411203251,40406043,12-4-2018,1-4-2019,1660,1665,5
411203260,1101577,12-4-2018,1-4-2019,688,695,7
411203270,297,12-4-2018,1-4-2019,1208,1224,16
411203280,981101445,12-4-2018,1-4-2019,3083,3106,23
411203291,011-01-3660,12-4-2018,1-4-2019,546,568,22
411203310,40703325,12-4-2018,1-4-2019,1624,1636,12
411203320,92007590,12-4-2018,1-4-2019,1871,1886,15
411203380,70904959,12-4-2018,1-4-2019,2025,2034,9
411203390,18NB048931,10-4-2018,1-4-2019,12,17,5
411203410,8706862,12-4-2018,1-4-2019,2389,2410,21
411203440,49121,12-4-2018,1-4-2019,1556,1572,16
411203450,6084288,12-4-2018,1-4-2019,1110,1112,2
411203451,81703123,12-4-2018,1-4-2019,1736,1754,18
411203452,80603589,12-4-2018,1-4-2019,1541,1563,22
411203460,501614,12-4-2018,1-4-2019,137,143,6
411203470,20932205,12-4-2018,1-4-2019,2240,2250,10
411203700,87050722,12-4-2018,1-4-2019,982,988,6
411203720,81102632,12-4-2018,1-4-2019,2791,2806,15
411203800,990612065,12-4-2018,1-4-2019,3253,3272,19
411203840,981102707,12-4-2018,1-4-2019,2816,2827,11
411203880,1376,12-4-2018,1-4-2019,1592,1611,19
411203890,1018003030,12-4-2018,1-4-2019,1601,1612,11
411203900,990612894,12-4-2018,1-4-2019,3224,3247,23
411203901,990611943,12-4-2018,1-4-2019,2285,2292,7
411203930,1102087,12-4-2018,1-4-2019,1678,1686,8
411203931,10901040,12-4-2018,1-4-2019,2928,2941,13
411203940,440,12-4-2018,1-4-2019,924,952,28
411203941,477,12-4-2018,1-4-2019,896,902,6
411203942,410007589,12-4-2018,1-4-2019,1383,1392,9
411203950,20041108008,12-4-2018,1-4-2019,1967,1979,12
411203952,112104258,12-4-2018,1-4-2019,2109,2127,18
411203954,1103034,12-4-2018,1-4-2019,1936,1946,10
411203955,6230894,12-4-2018,1-4-2019,1649,1671,22
411203960,1102595,12-4-2018,1-4-2019,656,666,10
411203961,81603087,12-4-2018,1-4-2019,1806,1830,24
411203962,802389,12-4-2018,1-4-2019,2089,2104,15
411203963,81501119,12-4-2018,1-4-2019,1916,1929,13
411203964,376,12-4-2018,1-4-2019,688,696,8
411203965,80602313,12-4-2018,1-4-2019,1112,1119,7
411203970,2992,12-4-2018,1-4-2019,450,462,12
411203971,80603551,12-4-2018,1-4-2019,1432,1440,8
411203980,9204672,12-4-2018,1-4-2019,1406,1417,11
411203990,70900628,12-4-2018,1-4-2019,1463,1475,12
411203991,40605095,12-4-2018,1-4-2019,56,63,7
411203992,301126,12-4-2018,1-4-2019,1591,1624,33
411204000,40323837,12-4-2018,1-4-2019,1290,1295,5
411204001,40301055,12-4-2018,1-4-2019,1355,1367,12
411204010,147,12-4-2018,1-4-2019,1158,1175,17
411204011,81703092,12-4-2018,1-4-2019,1671,1686,15
411204012,70301850,12-4-2018,1-4-2019,1674,1688,14
411204014,1102082,12-4-2018,1-4-2019,1673,1688,15
411204016,70300637,12-4-2018,1-4-2019,1410,1427,17
411204020,1101909,12-4-2018,1-4-2019,1147,1158,11
411204024,406080281,12-4-2018,1-4-2019,1060,1068,8
411204030,60101099,12-4-2018,1-4-2019,1083,1092,9
411204031,1100897,12-4-2018,1-4-2019,398,404,6
411204040,60308078,12-4-2018,1-4-2019,1752,1769,17
411204041,601690,12-4-2018,1-4-2019,1067,1103,36
411204043,7050501,12-4-2018,1-4-2019,1210,1228,18
411204044,101501189,12-4-2018,1-4-2019,1415,1425,10
411204046,70903615,12-4-2018,1-4-2019,1375,1394,19
411204050,52903080,12-4-2018,1-4-2019,1823,1849,26
411204051,101507151,12-4-2018,1-4-2019,1487,1496,9
411204052,1105004,12-4-2018,1-4-2019,1884,1897,13
411204053,600394,12-4-2018,1-4-2019,360,364,4
411204060,80379795,12-4-2018,1-4-2019,710,713,3
411204070,52908895,12-5-2018,1-5-2019,1745,1757,12
411204090,981102824,12-4-2018,1-4-2019,2521,2532,11
411204101,2447,12-5-2018,1-5-2019,912,922,10
411204118,726,12-4-2018,1-4-2019,878,896,18
411204120,21007688,12-5-2018,1-5-2019,2589,2601,12
411204130,1101829,12-4-2018,1-4-2019,2765,2805,40
411204131,1101976,12-4-2018,1-4-2019,732,740,8
411204140,140107036,12-4-2018,1-4-2019,571,589,18
411204150,40208075,12-4-2018,1-4-2019,1671,1686,15
411204170,1106166,12-4-2018,1-4-2019,1329,1347,18
411204190,1103155,12-4-2018,1-4-2019,728,736,8
411204250,1002611,12-4-2018,1-4-2019,938,965,27
411204270,021875-18,12-4-2018,1-4-2019,9,16,7
411204280,20931809,12-4-2018,1-4-2019,1672,1681,9
411204291,40310191,12-4-2018,1-4-2019,1081,1098,17
411204300,20931337,12-4-2018,1-4-2019,2912,2935,23
411204310,101023637,12-4-2018,1-4-2019,1130,1139,9
411204320,87084498,12-4-2018,1-4-2019,1575,1584,9
411204340,966356,12-4-2018,1-4-2019,3885,3912,27
411204430,1101048,12-4-2018,1-4-2019,2293,2311,18
411204450,411204450,12-4-2018,1-4-2019,1357,1367,10
411204480,980505607,12-4-2018,1-4-2019,2659,2673,14
411204490,21004134,12-4-2018,1-4-2019,1661,1671,10
411204500,9663679,12-4-2018,1-4-2019,3844,3859,15
411204521,9772507,12-4-2018,1-4-2019,2303,2313,10
411204530,87060745,12-4-2018,1-4-2019,1503,1513,10
411204533,80602344,12-4-2018,1-4-2019,1987,2005,18
411204550,80801818,12-4-2018,1-4-2019,2168,2188,20
411204554,1108071,12-4-2018,1-4-2019,1762,1779,17
411204590,903064,12-4-2018,1-4-2019,1462,1469,7
411204591,101507247,12-4-2018,1-4-2019,1751,1761,10
411204610,40700769,12-4-2018,1-4-2019,1907,1916,9
411204612,80603672,12-4-2018,1-4-2019,1962,1985,23
411204622,1108019,12-4-2018,1-4-2019,1181,1189,8
411204624,112504079,12-4-2018,1-4-2019,1580,1587,7
411204630,40201167,12-4-2018,1-4-2019,1573,1587,14
411204634,2304293,12-4-2018,1-4-2019,1130,1138,8
411204640,10172047,12-4-2018,1-4-2019,450,457,7
411204650,21113459,12-4-2018,1-4-2019,2052,2065,13
411204670,20041103045,12-4-2018,1-4-2019,1539,1548,9
411204671,60208142,12-4-2018,1-4-2019,1664,1679,15
411204691,109006443,12-4-2018,1-4-2019,1921,1924,3
411204704,40401076,12-4-2018,1-4-2019,1629,1641,12
411204710,160870328,12-4-2018,1-4-2019,193,205,12
411204720,70905958,12-4-2018,1-4-2019,944,949,5
411204730,60308109,12-4-2018,1-4-2019,2056,2072,16
411204740,608428,12-4-2018,1-4-2019,732,742,10
411204780,40208077,12-4-2018,1-4-2019,2949,2970,21
411204790,82003240,12-4-2018,1-4-2019,2234,2250,16
411204870,40307127,12-4-2018,1-4-2019,2078,2097,19
411204871,206026,12-4-2018,1-4-2019,1585,1604,19
411204880,50802070,12-4-2018,1-4-2019,1694,1705,11
411204890,40301030,12-4-2018,1-4-2019,1686,1709,23
411204900,101021641,12-4-2018,1-4-2019,437,450,13
411204940,40301153,12-4-2018,1-4-2019,2990,3011,21
411204950,201077,12-4-2018,1-4-2019,1603,1617,14
411204952,60506090,12-4-2018,1-4-2019,2380,2407,27
411204953,160134083,12-4-2018,1-4-2019,241,249,8
411204960,981102470,12-4-2018,1-4-2019,1180,1238,58
411204961,40307093,12-4-2018,1-4-2019,1699,1710,11
411204962,411204960,12-4-2018,1-4-2019,2231,2243,12
411204964,21114664,12-4-2018,1-4-2019,12,24,12
411205060,40201083,12-4-2018,1-4-2019,3083,3095,12
411205120,66999,12-4-2018,1-4-2019,2663,2681,18
411205140,40301194,12-4-2018,1-4-2019,2132,2146,14
411205180,40307104,12-4-2018,1-4-2019,2986,3047,61
411205220,40201075,12-4-2018,1-4-2019,1450,1462,12
411205290,40605012,12-4-2018,1-4-2019,1661,1670,9
411205340,1102054,12-4-2018,1-4-2019,1715,1729,14
411205350,40307071,12-4-2018,1-4-2019,2918,2941,23
411205410,60103069,12-4-2018,1-4-2019,1416,1431,15
411205420,40307059,12-4-2018,1-4-2019,1472,1491,19
411205440,40205296,12-4-2018,1-4-2019,1916,1923,7
411205500,40201168,12-4-2018,1-4-2019,2324,2341,17
411205501,1106103,12-4-2018,1-4-2019,1976,2006,30
411205510,80802231,12-4-2018,1-4-2019,1388,1397,9
411205520,80801925,12-4-2018,1-4-2019,1250,1257,7
411205530,80802240,12-4-2018,1-4-2019,787,798,11
411205550,80803878,12-4-2018,1-4-2019,1302,1314,12
411205560,80602480,12-4-2018,1-4-2019,919,935,16
411205570,023001-18,12-4-2018,1-4-2019,31,47,16
411205580,160651259,12-4-2018,1-4-2019,442,449,7
411205590,80801900,12-4-2018,1-4-2019,1531,1540,9
411205610,80803753,12-4-2018,1-4-2019,1495,1515,20
411205630,80802234,12-4-2018,1-4-2019,955,957,2
411205640,40701824,12-5-2018,1-5-2019,1191,1200,9
411205654,201,12-5-2018,1-5-2019,607,622,15
411205660,80802093,12-4-2018,1-4-2019,1554,1557,3
411205670,70903614,12-4-2018,1-4-2019,1392,1404,12
411205680,1102066,12-4-2018,1-4-2019,3476,3493,17
411205690,80602477,12-4-2018,1-4-2019,2020,2050,30
411205700,2,12-4-2018,1-4-2019,796,801,5
411205730,150904826,12-5-2018,1-5-2019,814,848,34
411205740,150202855,12-4-2018,1-4-2019,705,733,28
411205750,10713208,12-4-2018,1-4-2019,1195,1207,12
411205760,911042,12-4-2018,1-4-2019,954,960,6
411205770,70904531,12-4-2018,1-4-2019,1595,1616,21
411205790,101507282,12-4-2018,1-4-2019,1529,1540,11
411205800,53003100,12-4-2018,1-4-2019,1743,1754,11
411205810,1101504,12-4-2018,1-4-2019,738,748,10
411205820,10768708,12-5-2018,1-5-2019,1886,1894,8
411205840,1101561,12-4-2018,1-4-2019,342,356,14
411205850,52301,12-5-2018,1-5-2019,904,908,4
411205860,6070034,12-4-2018,1-4-2019,910,925,15
411205870,6070601,12-4-2018,1-4-2019,1319,1329,10
411205880,163669,12-4-2018,1-4-2019,1588,1593,5
411205890,1105046,12-5-2018,1-5-2019,1505,1514,9
411205900,967765,12-4-2018,1-4-2019,2334,2341,7
411205910,17nb038337,12-4-2018,1-4-2019,154,178,24
411205920,20041107034,12-4-2018,1-4-2019,1248,1259,11
411205940,1101300,12-4-2018,1-4-2019,473,473,0
411205950,40700394,12-4-2018,1-4-2019,209,209,0
411205970,6271052,12-4-2018,1-4-2019,1915,1925,10
411205980,140107994,12-4-2018,1-4-2019,591,599,8
411205990,1107034,12-4-2018,1-4-2019,2294,2312,18
411206000,9663846,12-4-2018,1-4-2019,2349,2350,1
411206010,60406047,12-2-2018,1-2-2019,1365,1373,8
411206020,1103052,12-4-2018,1-4-2019,1938,1963,25
411206030,100306550,12-4-2018,1-4-2019,867,873,6
411206040,021770-18,12-4-2018,1-4-2019,31,46,15
411206050,100314918,12-4-2018,1-4-2019,1115,1123,8
411206070,100311149,12-4-2018,1-4-2019,1481,1503,22
411206080,80801993,12-4-2018,1-4-2019,1389,1404,15
411206090,100313090,12-4-2018,1-4-2019,319,331,12
411206110,100313078,12-4-2018,1-4-2019,677,693,16
411206120,100311066,12-4-2018,1-4-2019,1150,1168,18
411206130,031891-18,12-4-2018,1-4-2019,72,78,6
411206140,80601899,12-4-2018,1-4-2019,1011,1022,11
411206150,2048,12-4-2018,1-4-2019,535,541,6
411206170,97104100,12-4-2018,1-4-2019,2809,2825,16
411206180,100418623,12-4-2018,1-4-2019,1500,1525,25
411206190,100418508,12-4-2018,1-4-2019,2027,2044,17
411206200,112203905,12-4-2018,1-4-2019,1743,1755,12
411206210,112504446,12-4-2018,1-4-2019,1759,1774,15
411206230,101507290,12-4-2018,1-4-2019,1791,1812,21
411206240,80801962,12-4-2018,1-4-2019,747,760,13
411206250,112503091,12-4-2018,1-4-2019,1403,1421,18
411206260,1106007,12-4-2018,1-4-2019,1553,1573,20
411206280,1001170,12-5-2018,1-5-2019,1999,2019,20
411206290,905055,12-4-2018,1-4-2019,1964,1970,6
411206300,112504413,12-4-2018,1-4-2019,821,822,1
411206310,1105101,12-4-2018,1-4-2019,2252,2264,12
411206320,101021643,12-4-2018,1-4-2019,1165,1175,10
411206330,101021633,12-4-2018,1-4-2019,712,729,17
411206340,101021789,12-4-2018,1-4-2019,1157,1171,14
411206350,501551,12-4-2018,1-4-2019,150,153,3
411206370,101020851,12-4-2018,1-4-2019,0,10,10
411206380,101023503,12-4-2018,1-4-2019,851,854,3
411206390,101021184,12-4-2018,1-4-2019,776,784,8
411206400,101021180,12-4-2018,1-4-2019,589,601,12
411206410,101021189,12-5-2018,1-5-2019,1145,1161,16
411206420,101023542,12-4-2018,1-4-2019,1304,1319,15
411206430,101023878,12-4-2018,1-4-2019,887,906,19
411206440,101023771,12-4-2018,1-4-2019,1532,1551,19
411206450,101020963,12-4-2018,1-4-2019,272,284,12
411206460,781,12-5-2018,1-5-2019,712,720,8
411206480,1010120132,12-4-2018,1-4-2019,692,697,5
411206490,101021183,12-4-2018,1-4-2019,1180,1233,53
411206530,1886,12-4-2018,1-4-2019,815,822,7
411206540,2435,12-4-2018,1-4-2019,931,936,5
411206542,1103042,12-5-2018,1-5-2019,829,842,13
411206544,2555,12-4-2018,1-4-2019,730,736,6
411206546,656,12-6-2018,1-6-2019,875,892,17
411206547,2407,12-4-2018,1-4-2019,745,754,9
411206548,2379,12-4-2018,1-4-2019,685,699,14
411206549,2392,12-4-2018,1-4-2019,1079,1093,14
411206550,2176,12-4-2018,1-4-2019,771,779,8
411206552,2131,12-4-2018,1-4-2019,833,838,5
411206553,1131,12-4-2018,1-4-2019,797,810,13
411206555,40326020,12-4-2018,1-4-2019,1245,1263,18
411206557,1100595,12-4-2018,1-4-2019,638,648,10
411206558,1102398,12-4-2018,1-4-2019,1034,1045,11
411206559,80801588,12-4-2018,1-4-2019,1541,1550,9
411206560,100343000,12-4-2018,1-4-2019,617,623,6
411206561,1101082,12-4-2018,1-4-2019,1336,1350,14
411206562,1102578,12-4-2018,1-4-2019,626,633,7
411206563,1102524,12-4-2018,1-4-2019,901,914,13
411206564,1101924,12-4-2018,1-4-2019,712,713,1
411206565,1101311,12-4-2018,1-4-2019,591,597,6
411206566,1001585,12-4-2018,1-4-2019,1139,1153,14
411206567,1001019,12-4-2018,1-4-2019,599,610,11
411206568,1002831,12-4-2018,1-4-2019,921,935,14
411206569,1002236,12-4-2018,1-4-2019,835,843,8
411206570,1103097,12-4-2018,1-4-2019,762,764,2
411206571,1101028,12-4-2018,1-4-2019,431,439,8
411206573,1102746,12-4-2018,1-4-2019,589,597,8
411206574,1102408,12-4-2018,1-4-2019,1309,1329,20
411206575,17NB04050885,12-4-2018,1-4-2019,57,62,5
411206577,1101755,12-4-2018,1-4-2019,1523,1545,22
411206579,1101812,12-4-2018,1-4-2019,548,554,6
411206580,1102016,12-4-2018,1-4-2019,954,966,12
411206581,1102444,12-4-2018,1-4-2019,616,645,29
411206582,1102328,12-4-2018,1-4-2019,817,836,19
411206583,1100864,12-5-2018,1-5-2019,1357,1373,16
411206584,1101567,12-4-2018,1-4-2019,792,801,9
411206586,1100529,12-4-2018,1-4-2019,807,819,12
411206587,967323,12-4-2018,1-4-2019,687,698,11
411206588,1000765,12-4-2018,1-4-2019,983,1002,19
411206589,1102552,12-4-2018,1-4-2019,529,536,7
411206590,110510,12-5-2018,1-5-2019,882,897,15
411206591,1102697,9-5-2018,1-5-2019,713,719,6
411206592,1101957,12-4-2018,1-4-2019,645,656,11
411206593,11-01107,12-4-2018,1-4-2019,665,678,13
411206594,43299,12-4-2018,1-4-2019,877,894,17
411206595,10-00106,12-4-2018,1-4-2019,581,620,39
411206596,10-02894,12-4-2018,1-4-2019,784,793,9
411206597,10-02701,12-4-2018,1-4-2019,827,842,15
411206598,43511,12-4-2018,1-4-2019,970,995,25
411206599,43723,12-4-2018,1-4-2019,1177,1196,19
411206600,43782,12-4-2018,1-4-2019,429,431,2
411206601,50122,12-4-2018,1-4-2019,630,637,7
411206602,44225,12-4-2018,1-4-2019,890,916,26
411206603,45355,12-4-2018,1-4-2019,864,884,20
411206605,51462,12-4-2018,1-4-2019,742,756,14
411206606,46565,12-4-2018,1-4-2019,548,558,10
411206607,13674,12-4-2018,1-4-2019,444,455,11
411206608,12766,12-4-2018,1-4-2019,518,528,10
411206610,17NB045494,12-4-2018,1-4-2019,255,266,11
411206611,91,12-4-2018,1-4-2019,667,673,6
411206612,2688,12-4-2018,1-4-2019,584,602,18
411206613,2640,12-5-2018,1-5-2019,575,586,11
411206614,1731,12-4-2018,1-4-2019,837,850,13
411206615,1679,12-4-2018,1-4-2019,525,538,13
411206616,1528,12-4-2018,1-4-2019,466,472,6
411206617,2429,12-4-2018,1-4-2019,227,233,6
411206618,101020963,12-4-2018,1-4-2019,900,915,15
411206619,160652005,12-4-2018,1-4-2019,142,203,61
411206620,160761570,12-4-2018,1-4-2019,205,217,12
411206621,600805,12-4-2018,1-4-2019,479,494,15
411206622,425,12-4-2018,1-4-2019,534,541,7
411206623,2379,12-4-2018,1-4-2019,1055,1072,17
411206624,602438,12-4-2018,1-4-2019,853,863,10
411206626,140912256,12-4-2018,1-4-2019,733,751,18
411206628,140912213,12-4-2018,1-4-2019,1043,1067,24
411206630,140105064,12-4-2018,1-4-2019,571,618,47
411206631,140105013,12-4-2018,1-4-2019,450,461,11
411206632,140106463,12-4-2018,1-4-2019,346,356,10
411206633,140106573,12-4-2018,1-4-2019,679,697,18
411206634,140106576,12-5-2018,1-5-2019,1356,1374,18
411206635,140105012,12-5-2018,1-5-2019,715,728,13
411206637,140106483,12-5-2018,1-5-2019,583,612,29
411206638,140107051,12-4-2018,1-4-2019,514,514,0
411206639,140105213,12-4-2018,1-4-2019,516,528,12
411206640,140106772,12-4-2018,1-4-2019,314,322,8
411206642,140166757,12-4-2018,1-4-2019,34,43,9
411206643,140106529,12-4-2018,1-4-2019,439,451,12
411206645,150200570,12-4-2018,1-4-2019,381,393,12
411206646,13784,12-4-2018,1-4-2019,657,664,7
411206647,150202890,12-4-2018,1-4-2019,352,366,14
411206648,140812228,12-4-2018,1-4-2019,345,353,8
411206649,150202712,12-4-2018,1-4-2019,420,428,8
411206650,150202884,12-4-2018,1-4-2019,419,431,12
411206651,1603,12-4-2018,1-4-2019,444,453,9
411206652,1874,12-4-2018,1-4-2019,497,515,18
411206653,77,12-4-2018,1-4-2019,386,399,13
411206654,150903293,12-4-2018,1-4-2019,366,377,11
411206655,150903497,12-4-2018,1-4-2019,398,409,11
411206657,150913733,12-4-2018,1-4-2019,377,393,16
411206658,1100520,12-4-2018,1-4-2019,443,451,8
411206659,1100731,12-4-2018,1-4-2019,746,746,0
411206660,160134054,12-4-2018,1-4-2019,293,299,6
411206661,02991-1,12-4-2018,1-4-2019,495,516,21
411206662,160134064,12-4-2018,1-4-2019,376,392,16
411206663,160134071,12-4-2018,1-4-2019,281,287,6
411206664,160131496,12-4-2018,1-4-2019,242,252,10
411206665,150715703,12-4-2018,1-4-2019,62,63,1
411206666,150715705,12-4-2018,1-4-2019,327,339,12
411206667,160133750,12-4-2018,1-4-2019,169,176,7
411206668,160541483,12-4-2018,1-4-2019,181,187,6
411206669,160650454,12-4-2018,1-4-2019,255,271,16
411206670,160540666,12-4-2018,1-4-2019,329,350,21
411206672,17NB027907,12-4-2018,1-4-2019,266,289,23
411206673,160136384,12-4-2018,1-4-2019,183,186,3
411206674,160134010,12-4-2018,1-4-2019,220,231,11
411206675,160761254,12-4-2018,1-4-2019,144,152,8
411206676,160761241,12-4-2018,1-4-2019,117,125,8
411206677,160761229,12-4-2018,1-4-2019,287,304,17
411206678,160870325,12-4-2018,1-4-2019,265,278,13
411206679,17NB027904,12-4-2018,1-4-2019,176,187,11
411206680,TEMP 459,12-4-2018,1-4-2019,1393,1404,11
411206681,17NB036339,12-4-2018,1-4-2019,205,213,8
411206682,170382093,12-4-2018,1-4-2019,325,347,22
411206683,170382098,12-4-2018,1-4-2019,23,38,15
411206684,170382094,12-5-2018,1-5-2019,217,225,8
411206685,170382086,12-4-2018,1-4-2019,103,107,4
411206686,17nb033895,12-4-2018,1-4-2019,194,203,9
411206687,17NB028339,12-4-2018,1-4-2019,151,159,8
411206688,17NB029731,12-4-2018,1-4-2019,99,110,11
411206689,17NB044556,12-4-2018,1-4-2019,105,113,8
411206690,17NB040293,12-4-2018,1-4-2019,157,172,15
411206692,17NB045497,12-4-2018,1-4-2019,476,521,45
411206693,17NB045293,12-4-2018,1-4-2019,85,98,13
411206694,17NB045021,12-4-2018,1-4-2019,194,201,7
411206695,17NB045297,12-4-2018,1-4-2019,178,201,23
411206697,17NB044426,12-4-2018,1-4-2019,59,67,8
411206698,17NB043483,12-4-2018,1-4-2019,76,82,6
411206699,17NB044410,12-4-2018,1-4-2019,235,264,29
