Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
314205660,2650,1-3-2019,2-3-2019,640,652,12
314205661,603137,1-3-2019,2-3-2019,253,255,2
314205662,160540516,1-3-2019,2-3-2019,272,290,18
314205663,602194,1-3-2019,2-3-2019,377,381,4
314205664,603846,1-3-2019,2-3-2019,403,404,1
314205665,140106522,1-3-2019,2-3-2019,1034,1064,30
314205666,140106750,1-3-2019,2-3-2019,366,377,11
314205667,140106352,1-3-2019,2-3-2019,483,489,6
314205668,140106749,1-3-2019,2-3-2019,463,469,6
314205669,150200554,1-3-2019,2-3-2019,385,394,9
314205670,140812211,1-3-2019,2-3-2019,897,927,30
314205671,140812244,1-3-2019,2-3-2019,210,230,20
314205672,10535,1-3-2019,2-3-2019,343,355,12
314205674,4963,1-5-2019,2-5-2019,358,374,16
314205675,1675,1-5-2019,2-5-2019,565,581,16
314205676,160132829,1-1-2019,2-1-2019,292,304,12
314205677,160133854,1-3-2019,2-3-2019,172,182,10
314205678,160133796,1-3-2019,2-3-2019,295,307,12
314205679,160652010,1-3-2019,2-3-2019,5312,5597,285
314205680,160652013,1-3-2019,2-3-2019,245,261,16
314205681,ED-18-15-10450,1-3-2019,2-3-2019,1940,2142,202
314205682,160761794,1-3-2019,2-3-2019,306,313,7
314205683,17NB029722,1-3-2019,2-3-2019,176,187,11
314205684,170382072,1-3-2019,2-3-2019,116,122,6
314205685,170381901,1-3-2019,2-3-2019,305,321,16
314205686,17nb028332,1-3-2019,2-3-2019,57,58,1
314205687,17NB029802,1-3-2019,2-3-2019,1036,1104,68
314205688,17nb033894,1-3-2019,2-3-2019,191,222,31
314205689,17nb029736,1-3-2019,2-3-2019,107,114,7
314205691,17NB044558,1-3-2019,2-3-2019,45,51,6
314205692,17NB045290,1-5-2019,2-5-2019,147,159,12
314205693,17NB045082,1-3-2019,2-3-2019,130,141,11
314205694,17NB045240,1-3-2019,2-3-2019,184,217,33
314205695,17NB044427,1-3-2019,2-3-2019,216,228,12
314205696,44392,1-3-2019,2-3-2019,285,314,29
314205697,17NB044411,1-3-2019,2-3-2019,135,153,18
314205698,17NB037573,1-3-2019,2-3-2019,92,104,12
314205699,031696-18,1-3-2019,2-3-2019,34,34,0
314205700,18NB046290,1-1-2019,2-1-2019,23,33,10
314205701,18NB048938,1-3-2019,2-3-2019,51,66,15
314205702,18NB046291,1-3-2019,2-3-2019,51,62,11
314205703,18NB048933,1-3-2019,2-3-2019,96,136,40
314205704,966965,1-3-2019,2-3-2019,83,110,27
314205705,021871-18,1-3-2019,2-3-2019,32,45,13
314205706,OLD 04252424,1-15-2019,2-3-2019,857,859,2
315202270,ED-18-15-10200,1-3-2019,2-3-2019,1216,1254,38
315202370,ED-18-15-09537,1-3-2019,2-3-2019,1482,1517,35
315203280,ED-18-15-10453,1-3-2019,2-3-2019,4739,4800,61
342023711,ED-18-15-10469,1-3-2019,2-3-2019,4288,4426,138
411200010,70904955,1-4-2019,2-4-2019,1571,1582,11
411200060,8513177,1-4-2019,2-4-2019,2324,2333,9
411200080,49002,1-4-2019,2-4-2019,1527,1550,23
411200090,49168,1-4-2019,2-4-2019,1795,1811,16
411200180,135670,1-4-2019,2-4-2019,1447,1465,18
411200220,160132821,1-4-2019,2-4-2019,247,252,5
411200230,31105611,1-4-2019,2-4-2019,1406,1437,31
411200250,45491,1-4-2019,2-4-2019,1689,1700,11
411200251,60103050,1-4-2019,2-4-2019,1881,1884,3
411200270,1106065,1-4-2019,2-4-2019,3282,3297,15
411200280,40302073,1-4-2019,2-4-2019,1871,1884,13
411200290,52908215,1-4-2019,2-4-2019,1654,1666,12
411200310,60108145,1-4-2019,2-4-2019,3163,3170,7
411200311,17NB0027909,1-4-2019,2-4-2019,212,221,9
411200321,60101076,1-4-2019,2-4-2019,1428,1433,5
411200325,80379879,1-4-2019,2-4-2019,1744,1756,12
411200330,150903298,1-4-2019,2-4-2019,382,390,8
411200331,82008144,1-4-2019,2-4-2019,702,705,3
411200332,60108181,1-5-2019,2-5-2019,1606,1614,8
411200340,410007588,1-4-2019,2-4-2019,2066,2078,12
411200341,160870315,1-4-2019,2-4-2019,481,502,21
411200350,410005626,1-4-2019,2-4-2019,1244,1256,12
411200361,40303253,1-4-2019,2-4-2019,3515,3541,26
411200362,70902934,1-4-2019,2-4-2019,1821,1835,14
411200370,9603765,1-4-2019,2-4-2019,4608,4616,8
411200391,14109686,1-4-2019,2-4-2019,271,282,11
411200393,410005629,1-4-2019,2-4-2019,1673,1682,9
411200401,18NB049284,1-4-2019,2-4-2019,49,55,6
411200442,208039,1-4-2019,2-4-2019,1417,1425,8
411200451,60103695,1-4-2019,2-4-2019,1452,1465,13
411200491,041-01-496A,1-4-2019,2-4-2019,2121,2132,11
411200550,40401025,1-4-2019,2-4-2019,1170,1182,12
411200552,1103005,1-4-2019,2-4-2019,2196,2222,26
411200570,60108059,1-4-2019,2-4-2019,802,810,8
411200580,150913707,1-4-2019,2-4-2019,305,312,7
411200590,1102067,1-4-2019,2-4-2019,1717,1734,17
411200640,10201067,1-4-2019,2-4-2019,2447,2464,17
411200690,10733308,1-4-2019,2-4-2019,1188,1199,11
411200700,17nb037569,1-4-2019,2-4-2019,88,101,13
411200710,40201104,1-4-2019,2-4-2019,1729,1744,15
411200711,112203486,1-4-2019,2-4-2019,1952,1978,26
411200712,6084299,1-4-2019,2-4-2019,1199,1212,13
411200720,1100948,1-4-2019,2-4-2019,899,921,22
411200721,206022,1-4-2019,2-4-2019,1771,1789,18
411200730,60506071,1-4-2019,2-4-2019,1566,1581,15
411200740,60408265,1-4-2019,2-4-2019,2598,2616,18
411200750,60508099,1-4-2019,2-4-2019,1709,1720,11
411200760,60101147,1-4-2019,2-4-2019,1918,1936,18
411200761,1010702068,1-4-2019,2-4-2019,1331,1343,12
411200762,411200762,1-4-2019,2-4-2019,1272,1283,11
411200770,33105006,1-4-2019,2-4-2019,1675,1682,7
411200771,909453,1-4-2019,2-4-2019,2376,2381,5
411200772,49070,1-4-2019,2-4-2019,751,765,14
411200780,61,1-4-2019,2-4-2019,898,906,8
411200784,410823,1-4-2019,2-4-2019,3266,3291,25
411200790,1102055,1-4-2019,2-4-2019,2597,2607,10
411200801,60406182,1-4-2019,2-4-2019,1229,1234,5
411200820,6084294,1-4-2019,2-4-2019,2703,2718,15
411200840,40307143,1-4-2019,2-4-2019,2223,2241,18
411200940,80803754,1-4-2019,2-4-2019,1095,1107,12
411200970,40601149,1-4-2019,2-4-2019,2097,2114,17
411200980,60208216,1-4-2019,2-4-2019,1414,1423,9
411201000,4079134,1-4-2019,2-4-2019,2652,2668,16
411201010,70300219,1-4-2019,2-4-2019,1960,1967,7
411201090,60203012,1-4-2019,2-4-2019,2891,2901,10
411201100,140912220,1-4-2019,2-4-2019,340,349,9
411201110,70903113,1-4-2019,2-4-2019,1765,1786,21
411201210,6085298,1-4-2019,2-4-2019,1665,1679,14
411201220,301083,1-4-2019,2-4-2019,120,130,10
411201230,9661361,1-4-2019,2-4-2019,3599,3621,22
411201240,601857,1-4-2019,2-4-2019,1184,1197,13
411201360,81708149,1-4-2019,2-4-2019,2723,2739,16
411201390,101108072,1-4-2019,2-4-2019,864,889,25
411201450,81608035,1-4-2019,2-4-2019,2177,2189,12
411201520,1948,1-4-2019,2-4-2019,378,380,2
411201530,98124608,1-4-2019,2-4-2019,5874,5907,33
411201590,65,1-4-2019,2-4-2019,1079,1122,43
411201610,1906,1-4-2019,2-4-2019,982,995,13
411201630,0,1-4-2019,2-4-2019,979,991,12
411201670,2114,1-4-2019,2-4-2019,1969,1985,16
411201690,20931523,1-4-2019,2-4-2019,2145,2160,15
411201700,40701512,1-4-2019,2-4-2019,2452,2458,6
411201730,9664040,1-4-2019,2-4-2019,7446,7480,34
411201740,2121,1-4-2019,2-4-2019,2808,2827,19
411201750,40301075,1-4-2019,2-4-2019,4134,4150,16
411201800,70301423,1-4-2019,2-4-2019,3002,3028,26
411201810,40601078,9-4-2018,2-4-2019,2104,2108,4
411201900,204,1-4-2019,2-4-2019,938,949,11
411201910,3300812,1-4-2019,2-4-2019,3233,3270,37
411201950,112704844,1-4-2019,2-4-2019,2611,2625,14
411201970,60208258,1-4-2019,2-4-2019,3805,3830,25
411202000,ED-18-15-10189,1-3-2019,2-3-2019,971,1031,60
411202020,101020819,1-4-2019,2-4-2019,1459,1480,21
411202034,9664220,1-4-2019,2-4-2019,2244,2256,12
411202080,187,1-4-2019,2-4-2019,1073,1105,32
411202090,135,1-4-2019,2-4-2019,681,685,4
411202100,160133799,1-4-2019,2-4-2019,677,679,2
411202110,80801918,1-4-2019,2-4-2019,2036,2046,10
411202120,70300298,1-4-2019,2-4-2019,3317,3345,28
411202130,990914022,1-4-2019,2-4-2019,2327,2335,8
411202140,11111283,1-4-2019,2-4-2019,2914,2932,18
411202170,101020964,1-4-2019,2-4-2019,1924,1939,15
411202210,1107021,1-4-2019,2-4-2019,2301,2310,9
411202220,9674126,11-4-2018,2-4-2019,1723,1727,4
411202250,2129,1-4-2019,2-4-2019,939,946,7
411202260,60103053,1-4-2019,2-4-2019,1845,1864,19
411202290,17nb044222,1-4-2019,2-4-2019,144,146,2
411202330,100540666,1-4-2019,2-4-2019,224,245,21
411202350,2069,1-4-2019,2-4-2019,294,294,0
411202360,92007594,1-4-2019,2-4-2019,1449,1464,15
411202370,10217180,1-4-2019,2-4-2019,1699,1706,7
411202380,11020082,1-4-2019,2-4-2019,2029,2043,14
411202390,1103060,1-4-2019,2-4-2019,2800,2811,11
411202421,9000,11-4-2018,2-4-2019,1,67,66
411202430,1473,1-4-2019,2-4-2019,1265,1282,17
411202450,60408175,1-4-2019,2-4-2019,1309,1309,0
411202480,1105085,1-4-2019,2-4-2019,1888,1896,8
411202481,70301175,1-4-2019,2-4-2019,1045,1052,7
411202490,100418551,1-4-2019,2-4-2019,1035,1045,10
411202500,812151,1-5-2019,2-5-2019,2296,2303,7
411202530,150913154,1-4-2019,2-4-2019,693,714,21
411202550,1345,1-5-2019,2-5-2019,1054,1068,14
411202560,1371,1-4-2019,2-4-2019,1681,1706,25
411202580,400366,1-4-2019,2-4-2019,1024,1048,24
411202610,10904057,1-4-2019,2-4-2019,2125,2135,10
411202620,140106378,1-4-2019,2-4-2019,532,546,14
411202624,981102895,1-5-2019,2-5-2019,3039,3057,18
411202630,1101930,1-4-2019,2-4-2019,1180,1188,8
411202660,92051129,1-4-2019,2-4-2019,1276,1289,13
411202690,150903936,1-4-2019,2-4-2019,573,583,10
411202700,4702334,1-4-2019,2-4-2019,1915,1928,13
411202710,8037983,1-4-2019,2-4-2019,1515,1543,28
411202720,52903102,1-4-2019,2-4-2019,1305,1316,11
411202730,990916678,1-4-2019,2-4-2019,2067,2078,11
411202741,70902937,1-4-2019,2-4-2019,1378,1390,12
411202751,400427,1-4-2019,2-4-2019,738,750,12
411202780,40605035,1-5-2019,2-5-2019,1331,1336,5
411202790,9664361,1-4-2019,2-4-2019,3029,3047,18
411202801,70903619,1-4-2019,2-4-2019,1135,1144,9
411202810,17nb044221,1-4-2019,2-4-2019,103,111,8
411202830,1170382096,1-4-2019,2-4-2019,138,150,12
411202870,60103092,1-4-2019,2-4-2019,1322,1329,7
411202880,1101788,1-4-2019,2-4-2019,1010,1022,12
411202920,1208012,1-4-2019,2-4-2019,1727,1738,11
411202990,150903934,1-4-2019,2-4-2019,225,232,7
411203010,908007,1-4-2019,2-4-2019,2124,2148,24
411203030,31105937,1-4-2019,2-4-2019,752,769,17
411203050,20300244,1-4-2019,2-4-2019,1124,1132,8
411203070,1103009,1-4-2019,2-4-2019,2060,2077,17
411203080,1000228,1-5-2019,2-5-2019,767,776,9
411203090,70302061,1-4-2019,2-4-2019,2005,2017,12
411203120,100116551,1-4-2019,2-4-2019,1752,1774,22
411203130,ED-18-15-10083,1-1-2019,2-1-2019,1068,1078,10
411203150,9663620,1-4-2019,2-4-2019,3440,3461,21
411203160,10150321,1-4-2019,2-4-2019,1534,1544,10
411203170,1433,1-4-2019,2-4-2019,497,502,5
411203180,14852,1-4-2019,2-4-2019,450,471,21
411203200,80602337,1-4-2019,2-4-2019,1882,1894,12
411203210,990613455,1-4-2019,2-4-2019,771,781,10
411203220,81603111,1-4-2019,2-4-2019,1556,1560,4
411203230,17NB045292,1-5-2019,2-5-2019,197,208,11
411203251,40406043,1-4-2019,2-4-2019,1665,1673,8
411203260,1101577,1-4-2019,2-4-2019,695,702,7
411203270,297,1-4-2019,2-4-2019,1224,1239,15
411203280,981101445,1-4-2019,2-4-2019,3106,3129,23
411203291,011-01-3660,1-4-2019,2-4-2019,568,581,13
411203310,40703325,1-4-2019,2-4-2019,1636,1646,10
411203320,92007590,1-4-2019,2-4-2019,1886,1901,15
411203380,70904959,1-4-2019,2-4-2019,2034,2039,5
411203410,8706862,1-4-2019,2-4-2019,2410,2426,16
411203440,49121,1-4-2019,2-4-2019,1572,1583,11
411203450,6084288,1-4-2019,2-4-2019,1112,1125,13
411203451,81703123,1-4-2019,2-4-2019,1754,1771,17
411203452,80603589,1-4-2019,2-4-2019,1563,1578,15
411203460,501614,1-4-2019,2-4-2019,143,149,6
411203470,20932205,1-4-2019,2-4-2019,2250,2258,8
411203700,87050722,1-4-2019,2-4-2019,988,996,8
411203720,81102632,1-4-2019,2-4-2019,2806,2823,17
411203800,990612065,1-4-2019,2-4-2019,3272,3291,19
411203840,981102707,1-4-2019,2-4-2019,2827,2834,7
411203880,1376,1-4-2019,2-4-2019,1611,1622,11
411203890,1018003030,1-4-2019,2-4-2019,1612,1621,9
411203900,990612894,1-4-2019,2-4-2019,3247,3268,21
411203901,990611943,1-4-2019,2-4-2019,2292,2300,8
411203930,1102087,1-4-2019,2-4-2019,1686,1692,6
411203931,10901040,1-4-2019,2-4-2019,2941,2955,14
411203940,440,1-4-2019,2-4-2019,952,996,44
411203941,477,1-4-2019,2-4-2019,902,907,5
411203942,410007589,1-4-2019,2-4-2019,1392,1403,11
411203950,20041108008,1-4-2019,2-4-2019,1979,1993,14
411203952,112104258,1-4-2019,2-4-2019,2127,2144,17
411203954,1103034,1-4-2019,2-4-2019,1946,1955,9
411203955,6230894,1-4-2019,2-4-2019,1671,1691,20
411203960,1102595,1-4-2019,2-4-2019,666,681,15
411203961,81603087,1-4-2019,2-4-2019,1830,1856,26
411203962,802389,1-4-2019,2-4-2019,2104,2115,11
411203963,81501119,1-4-2019,2-4-2019,1929,1937,8
411203964,376,1-4-2019,2-4-2019,696,703,7
411203965,80602313,1-4-2019,2-4-2019,1119,1126,7
411203970,2992,1-4-2019,2-4-2019,462,473,11
411203971,80603551,1-4-2019,2-4-2019,1440,1447,7
411203980,9204672,1-4-2019,2-4-2019,1417,1425,8
411203990,70900628,1-4-2019,2-4-2019,1475,1487,12
411203991,40605095,1-4-2019,2-4-2019,63,72,9
411203992,301126,1-4-2019,2-4-2019,1624,1632,8
411204000,40323837,1-4-2019,2-4-2019,1295,1302,7
411204001,40301055,1-4-2019,2-4-2019,1367,1377,10
411204010,147,1-4-2019,2-4-2019,1175,1189,14
411204011,81703092,1-4-2019,2-4-2019,1686,1696,10
411204012,70301850,1-4-2019,2-4-2019,1688,1704,16
411204014,1102082,1-4-2019,2-4-2019,1688,1698,10
411204016,70300637,1-4-2019,2-4-2019,1427,1443,16
411204020,1101909,1-4-2019,2-4-2019,1158,1174,16
411204024,406080281,1-4-2019,2-4-2019,1068,1078,10
411204030,60101099,1-4-2019,2-4-2019,1092,1102,10
411204031,1100897,1-4-2019,2-4-2019,404,413,9
411204040,60308078,1-4-2019,2-4-2019,1769,1787,18
411204041,601690,1-4-2019,2-4-2019,1103,1138,35
411204043,7050501,1-4-2019,2-4-2019,1228,1239,11
411204044,101501189,1-4-2019,2-4-2019,1425,1443,18
411204046,70903615,1-4-2019,2-4-2019,1394,1409,15
411204050,52903080,1-4-2019,2-4-2019,1849,1862,13
411204051,101507151,1-4-2019,2-4-2019,1496,1504,8
411204052,1105004,1-4-2019,2-4-2019,1897,1907,10
411204053,600394,1-4-2019,2-4-2019,364,368,4
411204060,80379795,1-4-2019,2-4-2019,713,715,2
411204070,52908895,1-5-2019,2-5-2019,1757,1770,13
411204090,981102824,1-4-2019,2-4-2019,2532,2542,10
411204101,2447,1-5-2019,2-5-2019,922,932,10
411204118,726,1-4-2019,2-4-2019,896,915,19
411204120,21007688,1-5-2019,2-5-2019,2601,2612,11
411204130,1101829,1-4-2019,2-4-2019,2805,2843,38
411204131,1101976,1-4-2019,2-4-2019,740,750,10
411204140,140107036,1-4-2019,2-4-2019,589,610,21
411204150,40208075,1-4-2019,2-4-2019,1686,1697,11
411204170,1106166,1-4-2019,2-4-2019,1347,1372,25
411204190,1103155,1-4-2019,2-4-2019,736,749,13
411204250,1002611,1-4-2019,2-4-2019,965,965,0
411204270,021875-18,1-4-2019,2-4-2019,16,21,5
411204280,20931809,1-4-2019,2-4-2019,1681,1688,7
411204291,40310191,1-4-2019,2-4-2019,1098,1105,7
411204300,20931337,1-4-2019,2-4-2019,2935,2950,15
411204310,101023637,1-4-2019,2-4-2019,1139,1149,10
411204320,87084498,1-4-2019,2-4-2019,1584,1591,7
411204340,966356,1-4-2019,2-4-2019,3912,3938,26
411204400,47245,11-4-2018,2-4-2019,540,554,14
411204450,411204450,1-4-2019,2-4-2019,1367,1378,11
411204480,980505607,1-4-2019,2-4-2019,2673,2692,19
411204490,21004134,1-4-2019,2-4-2019,1671,1678,7
411204500,9663679,1-4-2019,2-4-2019,3859,3873,14
411204521,9772507,1-4-2019,2-4-2019,2313,2317,4
411204530,87060745,1-4-2019,2-4-2019,1513,1520,7
411204533,80602344,1-4-2019,2-4-2019,2005,2024,19
411204550,80801818,1-4-2019,2-4-2019,2188,2206,18
411204554,1108071,1-4-2019,2-4-2019,1779,1793,14
411204590,903064,1-4-2019,2-4-2019,1469,1475,6
411204591,101507247,1-4-2019,2-4-2019,1761,1771,10
411204610,40700769,1-4-2019,2-4-2019,1916,1925,9
411204612,80603672,1-4-2019,2-4-2019,1985,2004,19
411204622,1108019,1-4-2019,2-4-2019,1189,1196,7
411204624,112504079,1-4-2019,2-4-2019,1587,1594,7
411204630,40201167,1-4-2019,2-4-2019,1587,1598,11
411204634,2304293,1-4-2019,2-4-2019,1138,1147,9
411204640,10172047,1-4-2019,2-4-2019,457,466,9
411204650,21113459,1-4-2019,2-4-2019,2065,2077,12
411204670,20041103045,1-4-2019,2-4-2019,1548,1557,9
411204671,60208142,1-4-2019,2-4-2019,1679,1695,16
411204691,109006443,1-4-2019,2-4-2019,1924,1928,4
411204704,40401076,1-4-2019,2-4-2019,1641,1645,4
411204710,160870328,1-4-2019,2-4-2019,205,221,16
411204720,70905958,1-4-2019,2-4-2019,949,958,9
411204730,60308109,1-4-2019,2-4-2019,2072,2090,18
411204740,608428,1-4-2019,2-4-2019,742,749,7
411204780,40208077,1-4-2019,2-4-2019,2970,2993,23
411204790,82003240,1-4-2019,2-4-2019,2250,2266,16
411204870,40307127,1-4-2019,2-4-2019,2097,2115,18
411204871,206026,1-4-2019,2-4-2019,1604,1638,34
411204880,50802070,1-4-2019,2-4-2019,1705,1712,7
411204890,40301030,1-4-2019,2-4-2019,1709,1734,25
411204900,101021641,1-4-2019,2-4-2019,450,462,12
411204940,40301153,1-4-2019,2-4-2019,3011,3029,18
411204950,201077,1-4-2019,2-4-2019,1617,1629,12
411204952,60506090,1-4-2019,2-4-2019,2407,2433,26
411204953,160134083,1-4-2019,2-4-2019,249,257,8
411204960,981102470,1-4-2019,2-4-2019,1238,1256,18
411204961,40307093,1-4-2019,2-4-2019,1710,1723,13
411204962,411204960,1-4-2019,2-4-2019,2243,2254,11
411204964,21114664,1-4-2019,2-4-2019,24,34,10
411205060,40201083,1-4-2019,2-4-2019,3095,3119,24
411205120,66999,1-4-2019,2-4-2019,2681,2693,12
411205140,40301194,1-4-2019,2-4-2019,2146,2152,6
411205180,40307104,1-4-2019,2-4-2019,3047,3135,88
411205220,40201075,1-4-2019,2-4-2019,1462,1471,9
411205290,40605012,1-4-2019,2-4-2019,1670,1678,8
411205340,1102054,1-4-2019,2-4-2019,1729,1741,12
411205350,40307071,1-4-2019,2-4-2019,2941,2983,42
411205410,60103069,1-4-2019,2-4-2019,1431,1445,14
411205420,40307059,1-4-2019,2-4-2019,1491,1511,20
411205440,40205296,1-4-2019,2-4-2019,1923,1929,6
411205500,40201168,1-4-2019,2-4-2019,2341,2350,9
411205501,1106103,1-4-2019,2-4-2019,2006,2030,24
411205510,80802231,1-4-2019,2-4-2019,1397,1401,4
411205520,80801925,1-4-2019,2-4-2019,1257,1264,7
411205530,80802240,1-4-2019,2-4-2019,798,810,12
411205550,80803878,1-4-2019,2-4-2019,1314,1325,11
411205560,80602480,1-4-2019,2-4-2019,935,949,14
411205570,023001-18,1-4-2019,2-4-2019,47,56,9
411205580,160651259,1-4-2019,2-4-2019,449,457,8
411205590,80801900,1-4-2019,2-4-2019,1540,1548,8
411205610,80803753,1-4-2019,2-4-2019,1515,1534,19
411205630,80802234,1-4-2019,2-4-2019,957,961,4
411205640,40701824,1-5-2019,2-5-2019,1200,1210,10
411205654,201,1-5-2019,2-5-2019,622,637,15
411205660,80802093,1-4-2019,2-4-2019,1557,1559,2
411205670,70903614,1-4-2019,2-4-2019,1404,1417,13
411205680,1102066,1-4-2019,2-4-2019,3493,3509,16
411205690,80602477,1-4-2019,2-4-2019,2050,2070,20
411205700,2,1-4-2019,2-4-2019,801,807,6
411205730,150904826,1-5-2019,2-5-2019,848,875,27
411205740,150202855,1-4-2019,2-4-2019,733,758,25
411205750,10713208,1-4-2019,2-4-2019,1207,1217,10
411205760,911042,1-4-2019,2-4-2019,960,970,10
411205770,70904531,1-4-2019,2-4-2019,1616,1632,16
411205790,101507282,1-4-2019,2-4-2019,1540,1551,11
411205800,53003100,1-4-2019,2-4-2019,1754,1766,12
411205810,1101504,1-4-2019,2-4-2019,748,758,10
411205820,10768708,1-5-2019,2-5-2019,1894,1907,13
411205840,1101561,1-4-2019,2-4-2019,356,371,15
411205850,52301,1-5-2019,2-5-2019,908,912,4
411205860,6070034,1-4-2019,2-4-2019,925,935,10
411205870,6070601,1-4-2019,2-4-2019,1329,1344,15
411205880,163669,1-4-2019,2-4-2019,1593,1593,0
411205890,1105046,1-5-2019,2-5-2019,1514,1523,9
411205900,967765,1-4-2019,2-4-2019,2341,2349,8
411205910,17nb038337,1-4-2019,2-4-2019,178,197,19
411205920,20041107034,1-4-2019,2-4-2019,1259,1269,10
411205940,1101300,1-4-2019,2-4-2019,473,478,5
411205950,40700394,1-4-2019,2-4-2019,209,209,0
411205970,6271052,1-4-2019,2-4-2019,1925,1950,25
411205980,140107994,1-4-2019,2-4-2019,599,607,8
411205990,1107034,1-4-2019,2-4-2019,2312,2331,19
411206000,9663846,1-4-2019,2-4-2019,2350,2350,0
411206010,60406047,1-2-2019,2-2-2019,1373,1383,10
411206020,1103052,1-4-2019,2-4-2019,1963,1981,18
411206030,100306550,1-4-2019,2-4-2019,873,873,0
411206050,100314918,1-4-2019,2-4-2019,1123,1127,4
411206070,100311149,1-4-2019,2-4-2019,1503,1523,20
411206080,80801993,1-4-2019,2-4-2019,0,17,17
411206090,100313090,1-4-2019,2-4-2019,331,341,10
411206110,100313078,1-4-2019,2-4-2019,693,706,13
411206120,100311066,1-4-2019,2-4-2019,1168,1184,16
411206130,031891-18,1-4-2019,2-4-2019,78,88,10
411206140,80601899,1-4-2019,2-4-2019,1022,1033,11
411206150,2048,1-4-2019,2-4-2019,541,550,9
411206170,97104100,1-4-2019,2-4-2019,2825,2840,15
411206180,100418623,1-4-2019,2-4-2019,1525,1551,26
411206190,100418508,1-4-2019,2-4-2019,2044,2059,15
411206200,112203905,1-4-2019,2-4-2019,1755,1779,24
411206210,112504446,1-4-2019,2-4-2019,1774,1788,14
411206230,101507290,1-4-2019,2-4-2019,1812,1831,19
411206240,80801962,1-4-2019,2-4-2019,760,783,23
411206250,112503091,1-4-2019,2-4-2019,1421,1436,15
411206260,1106007,1-4-2019,2-4-2019,1573,1590,17
411206280,1001170,1-5-2019,2-5-2019,2019,2030,11
411206290,905055,1-4-2019,2-4-2019,1970,1978,8
411206300,112504413,1-4-2019,2-4-2019,822,829,7
411206310,1105101,1-4-2019,2-4-2019,2264,2276,12
411206320,101021643,1-4-2019,2-4-2019,1175,1189,14
411206330,101021633,1-4-2019,2-4-2019,729,744,15
411206340,101021789,1-4-2019,2-4-2019,1171,1183,12
411206350,501551,1-4-2019,2-4-2019,153,165,12
411206370,101020851,1-4-2019,2-4-2019,1567,1567,0
411206380,101023503,1-4-2019,2-4-2019,854,858,4
411206390,101021184,1-4-2019,2-4-2019,784,791,7
411206400,101021180,1-4-2019,2-4-2019,601,615,14
411206410,101021189,1-5-2019,2-5-2019,1161,1171,10
411206420,101023542,1-4-2019,2-4-2019,1319,1360,41
411206430,101023878,1-4-2019,2-4-2019,906,923,17
411206440,101023771,1-4-2019,2-4-2019,1551,1576,25
411206450,101020963,1-4-2019,2-4-2019,284,301,17
411206460,781,1-5-2019,2-5-2019,720,728,8
411206480,1010120132,1-4-2019,2-4-2019,697,709,12
411206490,101021183,1-4-2019,2-4-2019,1233,1248,15
411206530,1886,1-4-2019,2-4-2019,822,827,5
411206540,2435,1-4-2019,2-4-2019,936,940,4
411206542,1103042,1-5-2019,2-5-2019,842,851,9
411206544,2555,1-4-2019,2-4-2019,736,742,6
411206546,656,1-6-2019,2-6-2019,892,915,23
411206547,2407,1-4-2019,2-4-2019,754,764,10
411206548,2379,1-4-2019,2-4-2019,699,725,26
411206549,2392,1-4-2019,2-4-2019,1093,1109,16
411206550,2176,1-4-2019,2-4-2019,779,784,5
411206552,2131,1-4-2019,2-4-2019,838,841,3
411206553,1131,1-4-2019,2-4-2019,810,823,13
411206555,40326020,1-4-2019,2-4-2019,1263,1273,10
411206557,1100595,1-4-2019,2-4-2019,648,661,13
411206558,1102398,1-4-2019,2-4-2019,1045,1056,11
411206559,80801588,1-4-2019,2-4-2019,1550,1561,11
411206560,100343000,1-4-2019,2-4-2019,623,631,8
411206561,1101082,1-4-2019,2-4-2019,1350,1361,11
411206562,1102578,1-4-2019,2-4-2019,633,642,9
411206563,1102524,1-4-2019,2-4-2019,914,924,10
411206564,1101924,1-4-2019,2-4-2019,713,714,1
411206565,1101311,1-4-2019,2-4-2019,597,603,6
411206566,1001585,1-4-2019,2-4-2019,1153,1160,7
411206567,1001019,1-4-2019,2-4-2019,610,617,7
411206568,1002831,1-4-2019,2-4-2019,935,945,10
411206569,1002236,1-4-2019,2-4-2019,843,852,9
411206570,1103097,1-4-2019,2-4-2019,764,764,0
411206571,1101028,1-4-2019,2-4-2019,439,447,8
411206573,1102746,1-4-2019,2-4-2019,597,602,5
411206574,1102408,1-4-2019,2-4-2019,1329,1351,22
411206575,17NB04050885,1-4-2019,2-4-2019,62,70,8
411206577,1101755,1-4-2019,2-4-2019,1545,1568,23
411206579,1101812,1-4-2019,2-4-2019,554,561,7
411206580,1102016,1-4-2019,2-4-2019,966,979,13
411206581,1102444,1-4-2019,2-4-2019,645,671,26
411206582,1102328,1-4-2019,2-4-2019,836,852,16
411206583,1100864,1-5-2019,2-5-2019,1373,1385,12
411206584,1101567,1-4-2019,2-4-2019,801,810,9
411206586,1100529,1-4-2019,2-4-2019,819,832,13
411206587,967323,1-4-2019,2-4-2019,698,710,12
411206588,1000765,1-4-2019,2-4-2019,1002,1019,17
411206589,1102552,1-4-2019,2-4-2019,536,543,7
411206590,110510,1-5-2019,2-5-2019,897,912,15
411206591,1102697,1-5-2019,2-5-2019,719,727,8
411206592,1101957,1-4-2019,2-4-2019,656,668,12
