Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
411200280,40302073,2-4-2019,3-4-2019,5,18,13
411200290,52908215,2-4-2019,3-4-2019,2,15,13
411200310,60108145,2-4-2019,3-4-2019,2,7,5
411200311,17NB0027909,2-4-2019,3-4-2019,221,228,7
411200321,60101076,2-4-2019,3-4-2019,1433,1437,4
411200325,80379879,2-4-2019,3-4-2019,1756,1766,10
411200330,150903298,2-4-2019,3-4-2019,390,396,6
411200331,82008144,2-4-2019,3-4-2019,705,707,2
411200340,410007588,2-4-2019,3-4-2019,2078,2089,11
411200341,160870315,2-4-2019,3-4-2019,502,522,20
411200350,410005626,2-4-2019,3-4-2019,3,13,10
411200361,40303253,2-4-2019,3-4-2019,4,27,23
411200362,70902934,2-4-2019,3-4-2019,4,21,17
411200370,9603765,2-4-2019,3-4-2019,3,15,12
411200391,14109686,2-4-2019,3-4-2019,282,294,12
411200393,410005629,2-4-2019,3-4-2019,2,10,8
411200401,18NB049284,2-4-2019,3-4-2019,55,60,5
411200442,ED-18-15-09484,2-4-2019,3-4-2019,1425,1432,7
411200451,60103695,2-4-2019,3-4-2019,1,13,12
411200491,041-01-496A,2-4-2019,3-4-2019,2132,2140,8
411200550,40401025,2-4-2019,3-4-2019,3,13,10
411200552,1103005,2-4-2019,3-4-2019,5,24,19
411200570,60108059,2-4-2019,3-4-2019,810,818,8
411200580,150913707,2-4-2019,3-4-2019,312,323,11
411200590,1102067,2-4-2019,3-4-2019,3,11,8
411200640,10201067,2-4-2019,3-4-2019,3,16,13
411200690,10733308,2-4-2019,3-4-2019,1199,1200,1
411200700,17nb037569,2-4-2019,3-4-2019,101,111,10
411200710,40201104,2-4-2019,3-4-2019,2,16,14
411200711,112203486,2-4-2019,3-4-2019,3,26,23
411200712,6084299,2-4-2019,3-4-2019,2,14,12
411200720,1100948,2-4-2019,3-4-2019,921,941,20
411200721,206022,2-4-2019,3-4-2019,3,13,10
411200730,60506071,2-4-2019,3-4-2019,1581,1595,14
411200740,60408265,2-4-2019,3-4-2019,3,19,16
411200750,60508099,2-4-2019,3-4-2019,2,12,10
411200760,60101147,2-4-2019,3-4-2019,3,17,14
411200761,1010702068,2-4-2019,3-4-2019,2,12,10
411200762,411200762,2-4-2019,3-4-2019,2,14,12
411200770,33105006,2-4-2019,3-4-2019,2,7,5
411200771,909453,2-4-2019,3-4-2019,2,4,2
411200772,49070,2-4-2019,3-4-2019,765,776,11
411200780,61,2-4-2019,3-4-2019,906,921,15
411200784,410823,2-4-2019,3-4-2019,2,25,23
411200790,1102055,2-4-2019,3-4-2019,2607,2619,12
411200801,60406182,2-4-2019,3-4-2019,0,8,8
411200820,6084294,2-4-2019,3-4-2019,2718,2729,11
411200840,40307143,2-4-2019,3-4-2019,2,18,16
411200940,80803754,2-4-2019,3-4-2019,2,13,11
411200970,40601149,2-4-2019,3-4-2019,3,21,18
411200980,60208216,2-4-2019,3-4-2019,3,15,12
411201000,4079134,2-4-2019,3-4-2019,2,12,10
411201010,70300219,2-4-2019,3-4-2019,1,6,5
411201090,60203012,2-4-2019,3-4-2019,1,7,6
411201100,140912220,2-4-2019,3-4-2019,349,361,12
411201110,70903113,2-4-2019,3-4-2019,1786,1790,4
411201210,6085298,2-4-2019,3-4-2019,1,9,8
411201220,301083,2-4-2019,3-4-2019,130,138,8
411201230,9661361,2-4-2019,3-4-2019,3,23,20
411201240,601857,2-4-2019,3-4-2019,3,14,11
411201360,81708149,2-4-2019,3-4-2019,1,15,14
411201390,101108072,2-4-2019,3-4-2019,889,903,14
411201450,ED-18-15-10342,2-4-2019,3-4-2019,1,11,10
411201520,1948,2-4-2019,3-4-2019,380,381,1
411201530,ED-18-15-10337,2-4-2019,3-4-2019,1,41,40
411201590,ED-18-15-10341,2-4-2019,3-4-2019,2,23,21
411201610,ED-18-15-10432,2-4-2019,3-4-2019,1,14,13
411201630,ED-18-15-10343,2-4-2019,3-4-2019,1,10,9
411201670,ED-18-15-10434,2-4-2019,3-4-2019,1,25,24
411201690,ED-18-15-10427,2-4-2019,3-4-2019,1,15,14
411201700,40701512,2-4-2019,3-4-2019,0,6,6
411201730,9664040,2-4-2019,3-4-2019,1,38,37
411201740,2121,2-4-2019,3-4-2019,2827,2847,20
411201750,40301075,2-4-2019,3-4-2019,4150,4163,13
411201800,70301423,2-4-2019,3-4-2019,3028,3055,27
411201810,40601078,2-4-2019,3-4-2019,2108,2112,4
411201900,204,2-4-2019,3-4-2019,949,960,11
411201910,3300812,2-4-2019,3-4-2019,3270,3300,30
411201950,112704844,2-4-2019,3-4-2019,2625,2642,17
411201970,60208258,2-4-2019,3-4-2019,3830,3862,32
411202020,101020819,2-4-2019,3-4-2019,1480,1496,16
411202034,9664220,2-4-2019,3-4-2019,2256,2265,9
411202080,187,2-4-2019,3-4-2019,1105,1131,26
411202090,135,2-4-2019,3-4-2019,685,688,3
411202100,160133799,2-4-2019,3-4-2019,679,692,13
411202110,80801918,2-4-2019,3-4-2019,2046,2055,9
411202120,70300298,2-4-2019,3-4-2019,3345,3375,30
411202130,990914022,2-4-2019,3-4-2019,2335,2342,7
411202140,11111283,2-4-2019,3-4-2019,2932,2946,14
411202170,101020964,2-4-2019,3-4-2019,1939,1953,14
411202210,1107021,2-4-2019,3-4-2019,2310,2316,6
411202220,9674126,2-4-2019,3-4-2019,0,10,10
411202250,2129,2-4-2019,3-4-2019,946,952,6
411202260,60103053,2-4-2019,3-4-2019,0,9,9
411202290,17nb044222,2-4-2019,3-4-2019,146,181,35
411202330,100540666,2-4-2019,3-4-2019,245,261,16
411202350,2069,2-4-2019,3-4-2019,294,294,0
411202360,92007594,2-4-2019,3-4-2019,1464,1478,14
411202370,10217180,2-4-2019,3-4-2019,1706,1712,6
411202380,11020082,2-4-2019,3-4-2019,2043,2060,17
411202390,1103060,2-4-2019,3-4-2019,2811,2821,10
411202421,9000,2-4-2019,3-4-2019,67,74,7
411202430,1473,2-4-2019,3-4-2019,1282,1297,15
411202450,60408175,2-4-2019,3-4-2019,1309,1323,14
411202480,1105085,2-4-2019,3-4-2019,1896,1902,6
411202481,70301175,2-4-2019,3-4-2019,1052,1056,4
411202490,100418551,2-4-2019,3-4-2019,1045,1053,8
411202530,150913154,2-4-2019,3-4-2019,714,737,23
411202560,1371,2-4-2019,3-4-2019,1706,1731,25
411202580,400366,2-4-2019,3-4-2019,1048,1070,22
411202610,10904057,2-4-2019,3-4-2019,2135,2145,10
411202620,140106378,2-4-2019,3-4-2019,546,559,13
411202630,1101930,2-4-2019,3-4-2019,1188,1197,9
411202660,92051129,2-4-2019,3-4-2019,1289,1299,10
411202690,150903936,2-4-2019,3-4-2019,583,608,25
411202700,4702334,2-4-2019,3-4-2019,1928,1940,12
411202710,8037983,2-4-2019,3-4-2019,1543,1563,20
411202720,52903102,2-4-2019,3-4-2019,0,10,10
411202730,990916678,2-4-2019,3-4-2019,2078,2089,11
411202741,70902937,2-4-2019,3-4-2019,1390,1406,16
411202751,400427,2-4-2019,3-4-2019,750,756,6
411202790,9664361,2-4-2019,3-4-2019,3047,3066,19
411202801,70903619,2-4-2019,3-4-2019,1144,1150,6
411202810,17nb044221,2-4-2019,3-4-2019,111,118,7
411202830,1170382096,2-4-2019,3-4-2019,150,164,14
411202870,60103092,2-4-2019,3-4-2019,1329,1335,6
411202880,1101788,2-4-2019,3-4-2019,1022,1030,8
411202920,1208012,2-4-2019,3-4-2019,1738,1748,10
411202990,150903934,2-4-2019,3-4-2019,232,237,5
411203010,908007,2-4-2019,3-4-2019,2148,2160,12
411203030,31105937,2-4-2019,3-4-2019,769,786,17
411203050,20300244,2-4-2019,3-4-2019,1132,1139,7
411203070,1103009,2-4-2019,3-4-2019,2077,2091,14
411203090,70302061,2-4-2019,3-4-2019,0,10,10
411203120,100116551,2-4-2019,3-4-2019,1774,1794,20
411203150,9663620,2-4-2019,3-4-2019,3461,3480,19
411203160,10150321,2-4-2019,3-4-2019,1544,1552,8
411203170,1433,2-4-2019,3-4-2019,502,506,4
411203180,14852,2-4-2019,3-4-2019,471,483,12
411203200,80602337,2-4-2019,3-4-2019,1894,1902,8
411203210,990613455,2-4-2019,3-4-2019,781,790,9
411203220,81603111,2-4-2019,3-4-2019,1560,1568,8
411203251,40406043,2-4-2019,3-4-2019,0,7,7
411203260,1101577,2-4-2019,3-4-2019,702,707,5
411203270,297,2-4-2019,3-4-2019,1239,1252,13
411203280,981101445,2-4-2019,3-4-2019,3129,3154,25
411203291,011-01-3660,2-4-2019,3-4-2019,581,591,10
411203310,40703325,2-4-2019,3-4-2019,1646,1655,9
411203320,92007590,2-4-2019,3-4-2019,1901,1915,14
411203380,70904959,2-4-2019,3-4-2019,2039,2048,9
411203410,8706862,2-4-2019,3-4-2019,2426,2445,19
411203440,49121,2-4-2019,3-4-2019,1583,1595,12
411203450,6084288,2-4-2019,3-4-2019,2,14,12
411203451,81703123,2-4-2019,3-4-2019,1771,1781,10
411203452,80603589,2-4-2019,3-4-2019,1,17,16
411203460,501614,2-4-2019,3-4-2019,149,155,6
411203470,20932205,2-4-2019,3-4-2019,2,10,8
411203700,87050722,2-4-2019,3-4-2019,996,1002,6
411203720,81102632,2-4-2019,3-4-2019,2,22,20
411203800,990612065,2-4-2019,3-4-2019,2,19,17
411203840,981102707,2-4-2019,3-4-2019,1,10,9
411203880,1376,2-4-2019,3-4-2019,1622,1635,13
411203890,1018003030,2-4-2019,3-4-2019,1621,1630,9
411203900,990612894,2-4-2019,3-4-2019,3,14,11
411203901,990611943,2-4-2019,3-4-2019,1,7,6
411203930,1102087,2-4-2019,3-4-2019,1692,1695,3
411203931,10901040,2-4-2019,3-4-2019,2,15,13
411203940,440,2-4-2019,3-4-2019,5,18,13
411203941,477,2-4-2019,3-4-2019,907,914,7
411203942,410007589,2-4-2019,3-4-2019,1403,1416,13
411203950,20041108008,2-4-2019,3-4-2019,2,13,11
411203952,112104258,2-4-2019,3-4-2019,2144,2159,15
411203954,1103034,2-4-2019,3-4-2019,1955,1963,8
411203955,6230894,2-4-2019,3-4-2019,1,22,21
411203960,1102595,2-4-2019,3-4-2019,681,691,10
411203961,81603087,2-4-2019,3-4-2019,3,24,21
411203962,802389,2-4-2019,3-4-2019,2115,2126,11
411203963,81501119,2-4-2019,3-4-2019,1,10,9
411203964,376,2-4-2019,3-4-2019,703,709,6
411203965,80602313,2-4-2019,3-4-2019,1126,1132,6
411203970,2992,2-4-2019,3-4-2019,473,482,9
411203971,80603551,2-4-2019,3-4-2019,2,10,8
411203980,9204672,2-4-2019,3-4-2019,2,11,9
411203990,70900628,2-4-2019,3-4-2019,1487,1497,10
411203991,40605095,2-4-2019,3-4-2019,72,79,7
411203992,301126,2-4-2019,3-4-2019,2,9,7
411204000,40323837,2-4-2019,3-4-2019,1,3,2
411204001,40301055,2-4-2019,3-4-2019,1,9,8
411204010,147,2-4-2019,3-4-2019,1189,1202,13
411204011,81703092,2-4-2019,3-4-2019,1696,1709,13
411204012,70301850,2-4-2019,3-4-2019,1704,1718,14
411204014,1102082,2-4-2019,3-4-2019,1698,1710,12
411204016,70300637,2-4-2019,3-4-2019,1443,1460,17
411204020,1101909,2-4-2019,3-4-2019,0,14,14
411204024,406080281,2-4-2019,3-4-2019,1,7,6
411204030,60101099,2-4-2019,3-4-2019,1102,1109,7
411204031,1100897,2-4-2019,3-4-2019,413,422,9
411204040,60308078,2-4-2019,3-4-2019,1787,1801,14
411204041,601690,2-4-2019,3-4-2019,1138,1172,34
411204043,7050501,2-4-2019,3-4-2019,1239,1248,9
411204044,101501189,2-4-2019,3-4-2019,1428,1438,10
411204046,70903615,2-4-2019,3-4-2019,1,12,11
411204050,52903080,2-4-2019,3-4-2019,1862,1875,13
411204051,101507151,2-4-2019,3-4-2019,1,5,4
411204052,1105004,2-4-2019,3-4-2019,1,11,10
411204053,600394,2-4-2019,3-4-2019,368,371,3
411204060,80379795,2-4-2019,3-4-2019,715,716,1
411204090,981102824,2-4-2019,3-4-2019,2542,2552,10
411204118,726,2-4-2019,3-4-2019,1,16,15
411204130,1101829,2-4-2019,3-4-2019,2843,2877,34
411204131,1101976,2-4-2019,3-4-2019,750,759,9
411204140,140107036,2-4-2019,3-4-2019,610,627,17
411204150,40208075,2-4-2019,3-4-2019,1,11,10
411204170,1106166,2-4-2019,3-4-2019,1,9,8
411204190,1103155,2-4-2019,3-4-2019,749,755,6
411204250,1002611,2-4-2019,3-4-2019,965,971,6
411204270,021875-18,2-4-2019,3-4-2019,21,27,6
411204280,20931809,2-4-2019,3-4-2019,2,11,9
411204291,40310191,2-4-2019,3-4-2019,1,7,6
411204300,20931337,2-4-2019,3-4-2019,1,12,11
411204310,101023637,2-4-2019,3-4-2019,2,12,10
411204320,87084498,2-4-2019,3-4-2019,1,9,8
411204340,966356,2-4-2019,3-4-2019,3,25,22
411204400,47245,2-4-2019,3-4-2019,554,564,10
411204450,411204450,2-4-2019,3-4-2019,2,12,10
411204480,ED-18-15-10399,2-4-2019,3-4-2019,2692,2709,17
411204490,ED-18-15-10070,2-4-2019,3-4-2019,1678,1687,9
411204500,9663679,2-4-2019,3-4-2019,3873,3884,11
411204521,9772507,2-4-2019,3-4-2019,1,7,6
411204530,ED-18-15-09847,2-4-2019,3-4-2019,1520,1532,12
411204533,80602344,2-4-2019,3-4-2019,1,14,13
411204550,ED-18-15-09769,2-4-2019,3-4-2019,2206,2221,15
411204554,ED-18-15-09621,2-4-2019,3-4-2019,1793,1805,12
411204590,ED-18-15-10101,2-4-2019,3-4-2019,1,4,3
411204591,101507247,2-4-2019,3-4-2019,1771,1781,10
411204610,ED-18-15-10397,2-4-2019,3-4-2019,1925,1934,9
411204612,80603672,2-4-2019,3-4-2019,2004,2018,14
411204622,1108019,2-4-2019,3-4-2019,1,4,3
411204624,112504079,2-4-2019,3-4-2019,1594,1602,8
411204630,ED-18-15-09482,2-4-2019,3-4-2019,1598,1608,10
411204634,ED-18-15-09623,2-4-2019,3-4-2019,1147,1153,6
411204640,10172047,2-4-2019,3-4-2019,466,472,6
411204650,21113459,2-4-2019,3-4-2019,2077,2086,9
411204670,20041103045,2-4-2019,3-4-2019,2,12,10
411204671,ED-18-15-09485,2-4-2019,3-4-2019,1695,1708,13
411204691,109006443,2-4-2019,3-4-2019,1,4,3
411204704,40401076,2-4-2019,3-4-2019,1645,1657,12
411204710,160870328,2-4-2019,3-4-2019,221,233,12
411204720,70905958,2-4-2019,3-4-2019,2,8,6
411204730,60308109,2-4-2019,3-4-2019,2090,2108,18
411204740,608428,2-4-2019,3-4-2019,1,6,5
411204780,40208077,2-4-2019,3-4-2019,2993,3011,18
411204790,82003240,2-4-2019,3-4-2019,0,11,11
411204870,40307127,2-4-2019,3-4-2019,1,13,12
411204871,206026,2-4-2019,3-4-2019,1638,1666,28
411204880,50802070,2-4-2019,3-4-2019,1,7,6
411204890,40301030,2-4-2019,3-4-2019,1734,1752,18
411204900,101021641,2-4-2019,3-4-2019,462,470,8
411204940,40301153,2-4-2019,3-4-2019,3029,3045,16
411204950,201077,2-4-2019,3-4-2019,1629,1648,19
411204952,60506090,2-4-2019,3-4-2019,2433,2456,23
411204953,160134083,2-4-2019,3-4-2019,257,264,7
411204960,981102470,2-4-2019,3-4-2019,1256,1272,16
411204961,40307093,2-4-2019,3-4-2019,1723,1735,12
411204962,411204960,2-4-2019,3-4-2019,2254,2263,9
411204964,21114664,2-4-2019,3-4-2019,34,42,8
411205060,40201083,2-4-2019,3-4-2019,3119,3127,8
411205120,66999,2-4-2019,3-4-2019,2693,2703,10
411205140,40301194,2-4-2019,3-4-2019,2152,2157,5
411205180,40307104,2-4-2019,3-4-2019,3135,3177,42
411205220,40201075,2-4-2019,3-4-2019,1471,1478,7
411205290,40605012,2-4-2019,3-4-2019,1,6,5
411205340,1102054,2-4-2019,3-4-2019,1741,1753,12
411205350,40307071,2-4-2019,3-4-2019,2,7,5
411205410,60103069,2-4-2019,3-4-2019,1445,1456,11
411205420,40307059,2-4-2019,3-4-2019,1511,1529,18
411205440,40205296,2-4-2019,3-4-2019,1929,1942,13
411205500,40201168,2-4-2019,3-4-2019,2350,2370,20
411205501,1106103,2-4-2019,3-4-2019,2030,2048,18
411205510,80802231,2-4-2019,3-4-2019,1401,1407,6
411205520,80801925,2-4-2019,3-4-2019,1264,1268,4
411205530,80802240,2-4-2019,3-4-2019,810,829,19
411205550,80803878,2-4-2019,3-4-2019,1325,1336,11
411205560,80602480,2-4-2019,3-4-2019,949,960,11
411205570,023001-18,2-4-2019,3-4-2019,56,67,11
411205580,160651259,2-4-2019,3-4-2019,457,465,8
411205590,ED-18-15-09477,2-4-2019,3-4-2019,0,5,5
411205610,80803753,2-4-2019,3-4-2019,3,24,21
411205630,80802234,2-4-2019,3-4-2019,961,962,1
411205660,80802093,2-4-2019,3-4-2019,1559,1561,2
411205670,70903614,2-4-2019,3-4-2019,1,11,10
411205680,1102066,2-4-2019,3-4-2019,3,16,13
411205690,ED-18-15-10331,2-4-2019,3-4-2019,2070,2093,23
411205700,2,2-4-2019,3-4-2019,0,6,6
411205740,150202855,2-4-2019,3-4-2019,758,780,22
411205750,10713208,2-4-2019,3-4-2019,1217,1228,11
411205760,911042,2-4-2019,3-4-2019,1,7,6
411205770,70904531,2-4-2019,3-4-2019,1,21,20
411205790,101507282,2-4-2019,3-4-2019,2,13,11
411205800,53003100,2-4-2019,3-4-2019,1766,1778,12
411205810,1101504,2-4-2019,3-4-2019,758,764,6
411205840,1101561,2-4-2019,3-4-2019,371,385,14
411205860,6070034,2-4-2019,3-4-2019,935,938,3
411205870,6070601,2-4-2019,3-4-2019,3,8,5
411205880,163669,2-4-2019,3-4-2019,1593,1593,0
411205900,967765,2-4-2019,3-4-2019,2349,2357,8
411205910,17nb038337,2-4-2019,3-4-2019,197,216,19
411205920,20041107034,2-4-2019,3-4-2019,1269,1278,9
411205940,1101300,2-4-2019,3-4-2019,478,482,4
411205950,40700394,2-4-2019,3-4-2019,10,22,12
411205970,6271052,2-4-2019,3-4-2019,1950,1957,7
411205980,140107994,2-4-2019,3-4-2019,607,614,7
411205990,1107034,2-4-2019,3-4-2019,2331,2343,12
411206000,9663846,2-4-2019,3-4-2019,2350,2350,0
411206020,1103052,2-4-2019,3-4-2019,1981,2005,24
411206030,100306550,2-4-2019,3-4-2019,873,874,1
411206050,100314918,2-4-2019,3-4-2019,0,13,13
411206070,ED-18-15-10074,2-4-2019,3-4-2019,0,22,22
411206080,311203487,2-4-2019,3-4-2019,17,29,12
411206090,100313090,2-4-2019,3-4-2019,341,348,7
411206110,100313078,2-4-2019,3-4-2019,706,722,16
411206120,100311066,2-4-2019,3-4-2019,1184,1198,14
411206130,031891-18,2-4-2019,3-4-2019,88,97,9
411206140,80601899,2-4-2019,3-4-2019,0,10,10
411206150,2048,2-4-2019,3-4-2019,550,555,5
411206170,ED-18-15-09624,2-4-2019,3-4-2019,2840,2852,12
411206180,100418623,2-4-2019,3-4-2019,1551,1565,14
411206190,100418508,2-4-2019,3-4-2019,2059,2072,13
411206200,112203905,2-4-2019,3-4-2019,1779,1797,18
411206210,112504446,2-4-2019,3-4-2019,0,10,10
411206230,101507290,2-4-2019,3-4-2019,1831,1850,19
411206240,80801962,2-4-2019,3-4-2019,783,796,13
411206250,ED-18-15-09775,2-4-2019,3-4-2019,1436,1449,13
411206260,1106007,2-4-2019,3-4-2019,2,18,16
411206290,905055,2-4-2019,3-4-2019,1978,1986,8
411206300,112504413,2-4-2019,3-4-2019,822,827,5
411206310,1105101,2-4-2019,3-4-2019,2276,2286,10
411206320,101021643,2-4-2019,3-4-2019,0,11,11
411206330,101021633,2-4-2019,3-4-2019,744,761,17
411206340,101021789,2-4-2019,3-4-2019,1183,1195,12
411206350,501551,2-4-2019,3-4-2019,165,177,12
411206370,101020851,2-4-2019,3-4-2019,1567,1594,27
411206380,101023503,2-4-2019,3-4-2019,858,865,7
411206390,101021184,2-4-2019,3-4-2019,791,796,5
411206400,101021180,2-4-2019,3-4-2019,615,623,8
411206420,101023542,2-4-2019,3-4-2019,1360,1370,10
411206430,101023878,2-4-2019,3-4-2019,923,937,14
411206440,101023771,2-4-2019,3-4-2019,0,18,18
411206450,101020963,2-4-2019,3-4-2019,301,317,16
411206480,1010120132,2-4-2019,3-4-2019,709,716,7
411206490,101021183,2-4-2019,3-4-2019,1248,1257,9
411206530,1886,2-4-2019,3-4-2019,2,8,6
411206540,ED-18-15-09770,2-4-2019,3-4-2019,0,2,2
411206544,2555,2-4-2019,3-4-2019,742,758,16
411206547,ED-18-15-09481,2-4-2019,3-4-2019,764,771,7
411206548,2379,2-4-2019,3-4-2019,725,748,23
411206549,2392,2-4-2019,3-4-2019,1109,1117,8
411206550,2176,2-4-2019,3-4-2019,784,789,5
411206552,2131,2-4-2019,3-4-2019,841,842,1
411206553,1131,2-4-2019,3-4-2019,823,835,12
411206555,ED-18-15-09774,2-4-2019,3-4-2019,1273,1282,9
411206557,1100595,2-4-2019,3-4-2019,661,667,6
411206558,1102398,2-4-2019,3-4-2019,2,12,10
411206559,80801588,2-4-2019,3-4-2019,1561,1571,10
411206560,100343000,2-4-2019,3-4-2019,631,637,6
411206561,ED-18-15-09771,2-4-2019,3-4-2019,1361,0,0
411206562,1102578,2-4-2019,3-4-2019,642,650,8
411206563,1102524,2-4-2019,3-4-2019,924,936,12
411206564,1101924,2-4-2019,3-4-2019,714,714,0
411206565,1101311,2-4-2019,3-4-2019,603,608,5
411206566,1001585,2-4-2019,3-4-2019,1160,1181,21
411206567,1001019,2-4-2019,3-4-2019,617,625,8
411206568,1002831,2-4-2019,3-4-2019,945,957,12
411206569,1002236,2-4-2019,3-4-2019,852,860,8
411206570,1103097,2-4-2019,3-4-2019,764,765,1
411206571,1101028,2-4-2019,3-4-2019,447,452,5
411206573,1102746,2-4-2019,3-4-2019,602,610,8
411206574,1102408,2-4-2019,3-4-2019,1351,1369,18
411206575,17NB04050885,2-4-2019,3-4-2019,70,78,8
411206577,1101755,2-4-2019,3-4-2019,1568,1590,22
411206579,1101812,2-4-2019,3-4-2019,561,565,4
411206580,1102016,2-4-2019,3-4-2019,979,992,13
411206581,1102444,2-4-2019,3-4-2019,671,695,24
411206582,1102328,2-4-2019,3-4-2019,852,870,18
411206584,1101567,2-4-2019,3-4-2019,810,819,9
411206586,ED-18-15-09773,2-4-2019,3-4-2019,832,847,15
411206587,967323,2-4-2019,3-4-2019,710,720,10
411206588,1000765,2-4-2019,3-4-2019,1019,1038,19
411206589,1102552,2-4-2019,3-4-2019,543,549,6
411206592,1101957,2-4-2019,3-4-2019,668,678,10
411206593,11-01107,2-4-2019,3-4-2019,688,696,8
411206594,43299,2-4-2019,3-4-2019,906,924,18
411206595,10-00106,2-4-2019,3-4-2019,623,625,2
411206596,10-02894,2-4-2019,3-4-2019,803,808,5
411206597,10-02701,2-4-2019,3-4-2019,854,865,11
411206598,43511,2-4-2019,3-4-2019,1015,1037,22
411206599,43723,2-4-2019,3-4-2019,1213,1227,14
411206600,43782,2-4-2019,3-4-2019,434,437,3
411206601,50122,2-4-2019,3-4-2019,646,651,5
411206602,44225,2-4-2019,3-4-2019,943,963,20
411206603,45355,2-4-2019,3-4-2019,895,904,9
411206605,51462,2-4-2019,3-4-2019,770,782,12
411206606,46565,2-4-2019,3-4-2019,565,574,9
411206607,13674,2-4-2019,3-4-2019,468,474,6
411206608,12766,2-4-2019,3-4-2019,531,548,17
411206610,17NB045494,2-4-2019,3-4-2019,270,276,6
411206611,91,2-4-2019,3-4-2019,690,700,10
411206612,2688,2-4-2019,3-4-2019,637,662,25
411206614,1731,2-4-2019,3-4-2019,862,872,10
411206615,1679,2-4-2019,3-4-2019,546,548,2
411206616,1528,2-4-2019,3-4-2019,478,482,4
411206617,2429,2-4-2019,3-4-2019,238,243,5
411206618,ED-18-15-09476,2-4-2019,3-4-2019,927,936,9
411206619,160652005,2-4-2019,3-4-2019,220,226,6
411206620,160761570,2-4-2019,3-4-2019,227,237,10
411206621,600805,2-4-2019,3-4-2019,508,521,13
411206622,425,2-4-2019,3-4-2019,552,563,11
411206623,ED-18-15-09625,2-4-2019,3-4-2019,0,13,13
411206624,602438,2-4-2019,3-4-2019,873,882,9
411206626,140912256,2-4-2019,3-4-2019,771,786,15
411206628,140912213,2-4-2019,3-4-2019,1086,1104,18
411206631,140105013,2-4-2019,3-4-2019,472,486,14
411206632,140106463,2-4-2019,3-4-2019,368,377,9
411206633,140106573,2-4-2019,3-4-2019,716,735,19
411206638,20040912026,2-4-2019,3-4-2019,496,504,8
411206639,140105213,2-4-2019,3-4-2019,542,551,9
411206640,140106772,2-4-2019,3-4-2019,338,352,14
411206642,140166757,2-4-2019,3-4-2019,50,56,6
411206643,140106529,2-4-2019,3-4-2019,461,480,19
411206645,150200570,2-4-2019,3-4-2019,406,419,13
411206646,13784,2-4-2019,3-4-2019,673,680,7
411206647,150202890,2-4-2019,3-4-2019,379,388,9
411206648,140812228,2-4-2019,3-4-2019,360,365,5
411206650,150202884,2-4-2019,3-4-2019,443,456,13
411206651,1603,2-4-2019,3-4-2019,464,475,11
411206652,1874,2-4-2019,3-4-2019,531,543,12
411206653,77,2-4-2019,3-4-2019,416,430,14
411206654,150903293,2-4-2019,3-4-2019,391,403,12
411206655,150903497,2-4-2019,3-4-2019,426,433,7
411206657,150913733,2-4-2019,3-4-2019,412,424,12
411206658,1100520,2-4-2019,3-4-2019,464,471,7
411206659,1100731,2-4-2019,3-4-2019,751,756,5
411206660,160134054,2-4-2019,3-4-2019,312,321,9
411206661,02991-1,2-4-2019,3-4-2019,536,554,18
411206662,160134064,2-4-2019,3-4-2019,404,420,16
411206663,160134071,2-4-2019,3-4-2019,292,303,11
411206664,160131496,2-4-2019,3-4-2019,260,275,15
411206665,150715703,2-4-2019,3-4-2019,65,67,2
411206666,150715705,2-4-2019,3-4-2019,351,364,13
411206667,160133750,2-4-2019,3-4-2019,184,192,8
411206668,160541483,2-4-2019,3-4-2019,193,199,6
411206669,160650454,2-4-2019,3-4-2019,285,294,9
411206670,160540666,2-4-2019,3-4-2019,361,372,11
411206672,17NB027907,2-4-2019,3-4-2019,310,328,18
411206673,160136384,2-4-2019,3-4-2019,192,198,6
411206674,160134010,2-4-2019,3-4-2019,240,249,9
411206675,160761254,2-4-2019,3-4-2019,157,163,6
411206676,160761241,2-4-2019,3-4-2019,132,139,7
411206677,160761229,2-4-2019,3-4-2019,317,329,12
411206678,160870325,2-4-2019,3-4-2019,287,299,12
411206679,17NB027904,2-4-2019,3-4-2019,197,209,12
411206680,TEMP 459,2-4-2019,3-4-2019,2,10,8
411206681,17NB036339,2-4-2019,3-4-2019,219,224,5
411206682,170382093,2-4-2019,3-4-2019,365,382,17
411206683,170382098,2-4-2019,3-4-2019,74,93,19
411206685,170382086,2-4-2019,3-4-2019,116,121,5
411206686,17nb033895,2-4-2019,3-4-2019,213,225,12
411206687,17NB028339,2-4-2019,3-4-2019,167,175,8
411206688,17NB029731,2-4-2019,3-4-2019,120,129,9
411206689,17NB044556,2-4-2019,3-4-2019,119,126,7
411206690,17NB040293,2-4-2019,3-4-2019,182,192,10
411206692,17NB045497,2-4-2019,3-4-2019,558,602,44
411206693,17NB045293,2-4-2019,3-4-2019,107,114,7
411206694,17NB045021,2-4-2019,3-4-2019,213,221,8
411206695,17NB045297,2-4-2019,3-4-2019,226,248,22
411206697,17NB044426,2-4-2019,3-4-2019,72,78,6
411206698,17NB043483,2-4-2019,3-4-2019,90,98,8
411206699,17NB044410,2-4-2019,3-4-2019,286,304,18
411206700,08053 OLD,2-4-2019,3-4-2019,2306,2325,19
411206701,17NB039400,2-4-2019,3-4-2019,88,95,7
